GeneId	GeneName	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	Cond53	Cond54	Cond55	Cond56	Cond57	Cond58	Cond59	Cond60	Cond61	Cond62	Cond63	Cond64	Cond65	Cond66	Cond67	Cond68	Cond69	Cond70	Cond71	Cond72
YKL209C	STE6	1.538853047	0.170983672	0.33896763	-1.10089487	0.48295388	-2.012807786	-2.108798619	-0.932910911	0.458956172	0.962908047	3.578658254	0.578944713	-0.500952161	-0.932910911	0.242976797	0.290972213	-0.764926953	-0.23697737	-0.116988828	0.410960755	-1.388867369	-0.620940703	0.722930963	-2.060803203	1.586848463	-0.116988828	1.322873672	-0.52494987	-0.116988828	0.026997422	0.170983672	0.434958463	2.234786588	-1.844823828	0.002999714	0.002999714	2.402770546	1.250880547	-0.260975078	-1.772830703	-0.52494987	-1.388867369	1.298875963	0.410960755	-0.52494987	-0.140986536	-0.140986536	-0.260975078	0.242976797	-0.52494987	0.242976797	-0.716931536	-0.23697737	0.242976797	-0.068993411	0.19498138	-0.188981953	0.242976797	-1.988810078	-0.212979661	-0.260975078	0.146985964	0.290972213	-0.284972786	-0.332968203	0.362965338	0.098990547	0.410960755	0.05099513	0.866917213	0.602942422	0.290972213
YFL026W	STE2	3.821099267	2.514202725	0.2314901	-1.092831728	-1.467475403	-1.842119078	-1.615590344	-1.336785749	-0.221567367	0.458018834	0.649696993	0.126938377	0.057237228	-1.214808739	-0.814027133	-1.092831728	0.684547568	0.754248717	-1.057981154	0.039811941	-0.448096101	-1.179958164	0.144363664	-0.814027133	0.353467111	-0.273843229	-0.326119091	-0.448096101	-0.378394952	-1.023130579	-0.134440931	-1.057981154	1.102754461	-0.692050122	0.73682343	-0.448096101	1.660363652	0.701972855	2.270248704	0.283765962	0.353467111	0.754248717	1.573237216	1.573237216	-0.378394952	0.004961366	0.353467111	0.492869409	-0.169291506	0.492869409	-0.378394952	0.004961366	0.004961366	0.004961366	-0.587498399	-1.389061611	0.179214239	-0.587498399	-2.173199535	-0.134440931	0.301191249	1.102754461	0.876225727	0.754248717	0.10951309	-0.343544378	-0.134440931	0.074662515	0.649696993	-0.08216507	-0.622348973	-0.291268516
YNL309W	STB1	-1.013720909	-0.051052684	1.206309895	1.029493283	0.420458283	0.007886187	0.007886187	-0.542209941	-0.699380264	0.106117638	0.381165703	0.636567477	0.420458283	-0.385039619	-0.306454458	-0.385039619	-0.385039619	0.027532477	1.167017315	2.011807798	1.854637475	0.381165703	-1.583463327	-0.46362478	-1.701341069	-0.070698974	-0.561856232	1.717113443	0.027532477	1.442065379	-0.267161877	0.793737799	-0.267161877	-0.011760103	-1.170891231	-0.227869297	-2.271083488	-1.170891231	-0.502917361	1.108078444	0.125763929	0.322226832	-0.188576716	1.088432154	2.8173057	1.559943121	-1.229830102	-1.288768973	-1.622755908	-0.964605183	-0.306454458	1.461711669	1.225956186	0.459750864	-0.660087683	-1.76027994	-0.306454458	-1.819218811	-0.797611715	-0.306454458	-0.247515587	0.007886187	1.442065379	1.127724734	0.636567477	0.302580541	0.125763929	-0.149284135	0.20434909	-0.46362478	-1.328061554	-0.149284135
YLR452C	SST2	3.838091733	2.325543267	-0.731396791	-1.033906484	-1.447867117	-0.38112241	-1.224965238	-1.033906484	-1.081671173	0.032838223	-0.38112241	0.383112605	0.144289163	0.032838223	-0.285593033	-0.221906782	0.176132289	0.92444574	-0.922455545	-1.17720055	-1.718533685	-0.970220233	-1.06574961	-0.826926168	-0.412965535	0.287583228	0.160210726	0.287583228	-0.126377405	-0.15822053	-0.572181163	-0.604024289	-1.06574961	-1.288651489	-0.604024289	-0.014926465	1.067739805	1.402092624	1.768288569	2.11856295	2.261857016	2.150406076	0.080602912	1.529465127	0.781151675	-0.014926465	-0.858769294	-0.397043972	-0.890612419	-1.017984922	-0.333357721	0.319426354	-0.030848028	0.319426354	-0.038808809	-0.397043972	0.160210726	0.797073238	-0.460730224	-0.428887098	0.255740103	0.303504791	0.876681052	0.63785761	0.383112605	-0.078612716	-0.5562596	-0.285593033	0.63785761	-0.428887098	-0.763239917	-0.110455842
YOR242C	SSP2	0.727563899	-0.531310763	0.059589589	0.522033342	0.470650702	-0.094558329	0.188046187	0.239428826	0.290811465	0.367885424	-1.147902433	0.239428826	0.5991073	-1.430506949	-1.738802785	0.753255218	0.136663547	0.008206949	0.290811465	-0.377162845	-0.04317569	-0.197323608	-0.659767361	0.136663547	-0.659767361	0.419268063	-1.199285073	0.419268063	-1.687420145	0.265120145	-0.993754516	-0.06886701	-0.557002082	0.727563899	-1.687420145	0.419268063	-0.223014927	0.547724661	0.059589589	1.421229528	1.29277293	1.935055921	0.573415981	2.808560787	2.346117034	1.215698971	1.395538209	0.239428826	0.265120145	0.059589589	-0.428545484	-1.610346186	0.419268063	-2.098481259	-1.970024661	-1.533272228	0.701872579	-1.37912431	-1.430506949	-0.223014927	-0.274397566	-0.582693402	0.5991073	0.727563899	0.033898269	0.984477095	-0.197323608	1.498303487	0.419268063	-0.01748437	-2.07278994	0.290811465
YMR183C	SSO2	-1.08159203	-0.419455388	-1.08159203	-0.689214761	-0.738261919	0.855770737	0.73315284	1.174577268	0.73315284	0.267204833	-1.400398561	-0.419455388	-0.419455388	0.218157674	0.02196904	0.659582102	1.150053689	0.782199999	-2.087058782	-1.621110775	-0.542073285	0.242681254	-0.198743174	1.199100848	1.223624427	1.223624427	-0.860879816	-0.198743174	-1.277780665	-0.296837491	-0.934450554	2.817657083	-0.34588465	1.12553011	0.169110516	1.419813061	0.75767642	0.855770737	0.782199999	-4.073468708	0.120063357	1.002912213	-2.332294576	-0.664691181	-0.542073285	-0.296837491	0.610534944	-0.051601698	0.438869888	-0.198743174	0.855770737	-0.174219595	-0.211004964	-0.247790333	0.218157674	-1.155162768	1.616001696	0.978388634	0.316251992	0.267204833	-0.296837491	-0.443978967	-0.198743174	-0.468502547	-0.34588465	0.218157674	0.095539778	0.267204833	0.782199999	-0.149696015	-0.051601698	0.316251992
YPL232W	SSO1	0.743688531	0.200865407	-0.341957717	0.15151785	0.15151785	-0.111669119	0.052822737	-0.078770748	-0.934128398	-0.111669119	0.447603191	1.664842923	0.644993418	-0.605144686	-0.407754459	-0.934128398	-0.078770748	0.019924366	1.368757583	2.388607089	1.0068755	-1.098620254	-1.822384419	-0.868331656	-2.776437183	-1.197315367	-2.019774646	1.960928264	0.612095046	1.467452697	-0.7038398	0.71079016	-0.309059346	-0.276160975	-1.197315367	-0.967026769	-0.210364232	-0.210364232	-0.802534913	2.684692429	1.368757583	1.401655954	-1.032823511	0.217314593	1.105570614	-0.374856088	-0.506449573	-0.111669119	0.085721108	-0.111669119	-1.032823511	1.204265727	1.138468985	-0.062321562	-1.263112109	-0.99992514	1.105570614	-0.539347944	0.973977129	-1.394705594	-0.736738171	0.644993418	0.513399933	-0.012974006	0.283111335	-0.078770748	-1.032823511	-0.407754459	0.546298304	0.15151785	0.447603191	0.316009706
YKR091W	SRL3	2.587065892	0.950886969	1.053148152	0.562294475	0.071440798	-0.071724857	0.112345271	-0.869362082	-0.930718792	-0.439865115	-0.337603932	-0.276247223	0.050988562	-0.439865115	-0.010368148	-0.562578534	-0.17398604	-0.542126297	0.644103421	1.094052625	2.566613655	0.541842239	-0.460317351	-0.439865115	-0.542126297	-0.848909845	-1.073884447	1.216766044	0.439581056	1.257670517	-0.398960642	-0.11262933	-0.910266555	-1.278406813	-1.58519036	-1.421572468	-1.217050103	-2.035139564	0.419128819	1.728071957	1.482645119	1.196313808	-1.217050103	-3.323630465	-1.217050103	0.460033292	0.685007894	0.82817355	0.562294475	-0.971623265	-0.623935244	1.76897643	0.725912367	-0.153533803	-0.153533803	0.163475863	0.480485529	0.848625787	1.400836173	-0.767100899	-0.030820384	-0.992075501	-0.11262933	-0.337603932	-0.214890513	-0.030820384	0.2964154	-0.276247223	0.112345271	0.603198948	-0.010368148	0.500937766
YOR247W	SRL1	-2.218481539	-2.321268328	-0.368319329	0.376884895	1.353359394	0.723790309	1.134937467	-0.291229237	-0.085655658	-1.614609151	-0.650983	-0.291229237	1.032150677	0.685245263	1.815899947	1.070695723	0.402581592	-0.689528046	0.004282783	0.13276627	-0.214139145	-0.098504007	0.261249757	0.081372875	0.184159664	0.13276627	0.055676178	-0.137049053	-0.239835842	0.184159664	-0.278380888	0.107069572	0.042827829	-0.047110612	0.479671684	-0.445409421	0.646700217	0.197008013	0.261249757	-0.432561072	-0.35547098	-0.406864375	-1.537519059	-1.473277315	0.749487006	0.71094196	0.376884895	0.107069572	0.02997948	-0.188442447	-0.509651164	0.428278289	0.145614618	0.3254915	0.505368381	0.068524526	0.042827829	-0.021413914	-2.758112184	-3.56755815	-2.39835842	-0.997888414	0.543913427	1.224875908	1.623174717	1.661719763	1.468994533	1.212027559	0.852273796	0.890818842	0.235553059	0.068524526
YEL025C	SRI1	-0.349399437	0.367383231	0.020552908	0.367383231	-0.303155394	-0.534375609	-0.048813157	-0.002569114	0.020552908	0.066796951	0.113040994	0.413627275	-0.002569114	-1.274280299	0.922311749	-0.141301243	0.506115361	0.182407059	-1.181792213	-1.274280299	-1.829208816	0.20552908	1.292264094	-0.048813157	1.315386115	-1.597988601	0.714213555	0.066796951	0.899189727	-0.511253588	-0.233789329	-0.465009545	0.367383231	-0.39564348	0.968555792	-0.233789329	1.361630158	1.546606331	0.806701641	-0.164423264	-0.580619652	-0.580619652	-0.141301243	-1.759842752	-1.967940946	-2.592235528	-1.019938062	-1.644232644	-0.39564348	2.633341344	2.009046762	2.170900913	-0.141301243	0.274895145	-0.557497631	1.569728352	0.274895145	0.228651102	-0.603741674	-0.303155394	0.806701641	0.968555792	0.390505253	0.136163016	0.64484749	-0.164423264	0.667969512	0.575481425	0.089918973	0.182407059	-2.684723614	-0.418765502
YCR018C	SRD1	-0.137240183	0.371762601	0.371762601	0.21684871	-0.491329077	-0.004456848	-0.380676298	-0.557720744	0.283240378	-0.646242968	0.969287609	0.194718155	0.017673708	-0.646242968	-0.137240183	0.504545937	-0.358545742	0.32750149	-0.513459633	-0.004456848	-0.402806853	-3.855173566	0.814373718	-1.885554095	0.416023713	-0.402806853	1.079940389	0.261109822	0.880765386	0.703720939	-2.217512433	0.438154269	0.416023713	-1.885554095	0.039804264	-0.070848516	1.588943173	1.434029282	2.761862633	0.947157054	-0.31428463	-0.402806853	1.810248732	1.965162623	1.898770955	1.345507059	0.150457043	-0.712634635	-1.642117981	-0.557720744	-1.000331861	-1.265898532	-0.801156859	-0.911809638	-0.36961102	0.172587599	-0.358545742	0.59306816	-0.137240183	0.150457043	-0.712634635	-0.203631851	-0.734765191	-0.137240183	0.238979266	0.061934819	0.659459827	0.32750149	-0.624112412	-0.04871796	1.013548721	0.106195931
YML034W	SRC1	-0.65824171	-0.687317417	-1.196142297	-1.414210103	-0.411098197	-0.222106098	1.028149321	0.897308638	1.10083859	0.504786587	-0.14941683	-0.498325319	-0.309333221	-0.469249612	0.170415952	0.548400148	0.926384345	0.7519301	-1.108915175	-1.763118592	-1.007150199	0.955460052	0.272180928	2.045799081	0.897308638	1.784117714	-0.018576146	-0.14941683	-1.55958864	-1.44328581	-1.55958864	-0.14941683	-0.382022489	0.882770784	0.068650976	1.217141419	0.344870196	0.184953806	-0.42563605	0.737392247	-0.076727561	0.155878098	-1.646815762	-1.385134396	-3.434971769	-0.600090295	0.126802391	0.839157223	1.304368542	1.958571959	1.129914297	-0.77454454	-0.454711758	0.461173026	0.650165124	0.693778686	0.839157223	0.533862295	-0.440173904	-0.905385223	-0.178492537	-1.515975079	-1.05076376	-0.440173904	-0.251181806	0.301256635	0.403021611	0.621089417	1.856806983	0.795543662	0.446635172	0.301256635
YMR179W	SPT21	-1.825799962	0.120246915	1.412876593	1.611742697	0.205475246	0.290703576	-0.803059998	-0.874083606	-1.257611093	0.148656359	0.787868837	2.066293793	0.617412176	0.07763275	-0.547375006	-0.646808058	-0.149642798	-0.845674163	-0.746241111	2.236750454	0.660026341	-0.376918345	-1.456477197	-2.095689675	-0.504760841	-0.831469441	-0.831469441	1.228215211	0.603207454	1.412876593	0.631616898	2.44982128	-0.405327789	-0.192256963	-1.001926102	-0.362713624	-0.00759558	0.205475246	0.716845228	-0.078619189	-0.33430418	-0.462146676	-0.930902493	0.589002733	2.066293793	0.361727185	-1.768981076	0.063428028	-0.320099459	-1.072949711	-1.016130824	2.321978784	1.015144385	0.006609141	-0.185154602	-0.376918345	-1.186587484	-0.689422224	-1.271815815	-0.98772138	0.745254672	0.035018585	0.589002733	0.81627828	0.503774402	0.660026341	-0.135438076	0.574798011	0.503774402	-0.405327789	-1.499091363	0.148656359
YOR313C	SPS4	-0.405699844	0.037824972	0.481349788	-0.055548673	-0.592447135	0.263477949	0.279040223	0.279040223	0.030043835	-0.187828004	-0.592447135	0.434662965	0.279040223	-0.545760312	-0.701383055	-0.327888473	0.387976143	0.636972531	-0.608009409	0.030043835	-0.234514827	-0.919254894	-0.28120165	-0.250077101	0.2323534	0.076730658	0.030043835	-0.016642988	-0.016642988	-0.016642988	0.045606109	-0.094454359	0.34128932	-1.074877637	0.543598885	-0.234514827	0.792595273	0.496912062	1.150527581	-0.312326198	-0.203390279	0.138979755	-2.195361382	-0.810318974	-2.195361382	-1.432809944	-1.775179978	-1.510621316	0.621410256	1.99089039	1.352837146	-0.748069877	-0.530198038	-0.530198038	1.259463501	2.473320892	2.302135875	2.628943634	-1.448372219	-1.448372219	-1.386123122	-1.744055429	-1.183813556	-0.296763924	0.465787514	0.74590845	0.403538417	1.212776678	1.352837146	1.47733534	0.979342564	0.652534805
YHR153C	SPO16	-0.520166281	0.282440396	1.085047073	0.940758232	0.399675079	0.219314028	0.056989082	-0.195516389	-0.574274597	-0.2315886	0.075025187	0.453783394	0.309494554	-0.141408074	-0.664455122	-0.141408074	-0.087299759	-0.610346807	0.075025187	0.976830443	0.976830443	-0.37587744	-0.105335864	0.868613812	-0.448021861	-0.664455122	-0.664455122	-0.249624705	0.58003613	1.139155389	0.54396392	0.075025187	0.832541602	-0.664455122	-0.790707858	-0.916960594	0.038952977	-0.448021861	0.850577707	-0.754635648	-0.484094071	-0.664455122	-2.323776792	-0.33980523	2.996874215	1.42773307	-1.385899326	-0.33980523	-1.15142996	-2.720571104	-1.530188167	2.816513164	3.159199161	1.337552545	0.129133503	-0.177480284	-1.530188167	-1.025177224	-0.2315886	-0.844816173	0.165205713	-0.015155338	0.994866548	0.670216656	1.012902653	-0.015155338	0.165205713	-0.357841335	0.291458449	-0.520166281	-0.610346807	-0.429985756
YER150W	SPI1	0.468657698	1.669730751	2.04364972	0.921892812	0.038084339	-0.347165508	-0.199864095	-0.505797798	-0.27918024	-0.347165508	-0.27918024	-0.392489019	-0.211194973	-0.539790431	-0.619106576	-0.539790431	-0.211194973	-0.585113943	-0.063893561	0.253371019	-0.471805164	-0.675760965	0.151393118	-0.33583463	0.491319454	0.196716629	0.899231056	0.525312087	0.468657698	-0.505797798	0.253371019	-0.585113943	-0.233856729	-1.061010812	0.310025408	-0.687091843	0.310025408	0.015422584	1.114517736	-0.063893561	-0.233856729	0.038084339	3.41468594	1.941671819	0.559304721	0.219378385	-1.004356423	-0.834393255	-0.800400622	0.219378385	0.536642965	-0.063893561	-0.539790431	-0.687091843	-1.117665202	-1.502915049	-0.59644482	-0.007239172	4.638420749	1.896348308	0.672613499	0.14006224	-0.301841996	-0.675760965	-0.675760965	-1.106334324	-0.879716767	-1.162988713	-1.321621003	-0.75507711	-0.245187607	-0.154540584
YLR313C	SPH1	-0.912027643	0.299335744	1.510699132	0.686299049	0.837719472	0.181564304	-0.053978577	0.097441847	-0.356819424	-0.440941881	0.619001083	0.518054134	0.417107185	-0.710133745	-0.272696966	-0.003505102	-0.87837866	-1.012974592	-0.491415356	1.49387464	1.359278708	-0.390468407	-1.029799083	-0.726958236	-0.726958236	-0.642835779	-0.356819424	-0.104452051	0.686299049	1.291980742	0.467580659	0.501229642	-0.003505102	-1.029799083	0.080617355	-1.113921541	0.030143881	-0.289521458	0.921841929	0.080617355	-0.154925526	-0.323170441	-0.54188883	1.207858285	3.41186667	2.032258368	0.551703117	-0.474590864	-1.198043998	-2.880493147	-0.928852134	1.729417521	1.15738481	1.308805234	-0.65966027	-1.887848149	-1.097097049	-1.500884845	-1.988795098	-1.012974592	-0.390468407	0.282511253	0.551703117	0.921841929	1.123735827	0.736772523	0.080617355	0.013319389	0.013319389	-0.743782728	-0.070803068	0.198388795
YNL126W	SPC98	-2.142680864	-1.872567067	-0.544507566	0.468419172	1.323779529	0.873589868	0.986137283	0.580966588	-0.79211188	-1.534924821	-1.30982999	-0.589526532	0.828570902	1.098684698	1.25625108	1.864007123	-0.589526532	-0.747092914	0.175795892	-0.071808421	-0.747092914	-0.229374803	0.738532969	-0.341922218	-0.139336871	-0.116827387	0.851080385	-0.071808421	-0.341922218	0.029484252	0.400890723	-0.341922218	1.638912292	-1.129754126	0.265833825	-0.747092914	0.896099351	0.513438139	1.706440741	-2.120171381	-0.882149812	-1.039716193	-0.431960151	-0.319412735	0.468419172	1.233741597	1.323779529	1.751459708	0.761042452	-0.904659295	-1.782529135	-1.264811024	-0.184355837	1.211232114	0.851080385	-0.049298938	-0.049298938	-0.049298938	-1.760019652	-1.129754126	-0.972187744	0.130776926	0.783551935	1.346289012	1.503855394	1.143703665	0.288343308	0.400890723	0.018229511	-0.274393769	-1.242301541	-0.904659295
YKL042W	SPC42	-0.751058435	-0.611727806	0.572582534	0.433251906	0.711913163	-0.263401235	-1.00649792	0.456473678	-0.890389063	-1.401268033	2.221328303	0.572582534	0.456473678	-0.449175407	0.66546962	0.851243791	-1.308380948	0.015260021	-0.588506035	1.431788076	1.617562247	-0.240179464	0.177812421	-0.84394552	-0.634949578	-0.588506035	-0.124070607	0.108147107	1.199570362	0.224255964	0.990574419	0.920909105	1.33890099	-0.797501977	-0.68139312	-0.00796175	-0.727836663	0.549360763	-0.077627064	-1.424489805	-0.634949578	-0.727836663	-3.02679203	-0.68139312	2.33743716	0.897687334	-0.286623007	-0.00796175	-1.610263976	-1.865703461	-1.865703461	2.569654874	1.617562247	0.781578477	0.642247849	-0.472397178	0.015260021	0.015260021	-0.658171349	-1.354824491	-0.658171349	-0.286623007	0.410030135	0.688691391	0.293921278	0.851243791	0.15459065	-0.031183522	0.293921278	0.479695449	0.386808363	-0.33306655
YKR037C	SPC34	-0.260937684	-1.756137699	-0.390955076	0.161618842	0.324140583	-0.163424639	0.584175368	0.535418846	0.486662324	0.064105798	-0.390955076	0.324140583	0.324140583	-0.618485514	0.389149279	0.291636235	0.486662324	-0.390955076	-1.04104204	0.324140583	2.729462346	2.696957998	-0.650989862	1.169253635	-0.358450728	-1.106050736	-2.08118118	-0.781007254	-1.04104204	1.039236242	-1.463598566	1.884349294	1.169253635	0.90921885	0.19412319	-0.715998558	-0.033407247	-1.853650743	-0.423459425	-1.333581173	0.129114494	-0.130920291	-1.398589869	-1.528607262	0.746697109	1.624314509	0.974227546	0.519166672	0.291636235	-0.911024647	-1.56111161	0.876714502	0.129114494	0.876714502	1.169253635	0.486662324	-0.195928987	-1.496102914	-0.715998558	-0.781007254	-0.781007254	-0.000902899	-0.650989862	0.096610146	-0.32594638	1.591810161	1.104244939	1.104244939	0.665436239	0.226627539	-0.911024647	-0.455963773
YPL124W	SPC29	-1.038196993	-0.471650203	1.409285141	0.774752736	0.638781506	0.162882202	0.389500918	-0.42632646	-0.743592662	-0.29035523	-0.902225763	0.389500918	0.41216279	-0.177045872	-0.381002716	-0.063736514	-0.834240149	1.250652039	0.049572844	1.613241985	0.797414607	1.069357067	-0.607621433	-0.086398386	-0.358340845	-0.607621433	-2.284599932	0.457486533	0.230867817	0.638781506	0.298853432	-0.131722129	0.638781506	0.049572844	1.069357067	-1.672729398	-0.698268919	-1.989995601	0.729428992	0.593457763	0.094896587	0.230867817	-1.989995601	-2.601866134	2.474393106	0.910723965	1.001371452	1.024033323	-0.448988331	-1.627405655	-1.604743783	1.975831931	1.953170059	1.046695195	0.287522496	-0.471650203	-1.672729398	-0.562297689	0.54813402	-1.083520736	-0.335678973	-0.154384	0.820076479	0.888062094	0.480148405	0.230867817	0.162882202	-0.562297689	0.525472148	-0.471650203	-0.675607047	-0.29035523
YER018C	SPC25	1.476033566	-0.074833162	0.384682905	-0.333310951	0.183644626	-1.453381366	1.131396515	0.729319956	-0.390750459	-0.993865298	-0.476909722	-0.764107264	-0.390750459	0.154924871	0.729319956	-0.189712179	0.269803888	-0.333310951	-1.568260383	-0.965145544	0.901638482	2.165307668	1.964269388	1.90682988	1.677071846	-1.941617188	-0.275871442	-0.965145544	-1.625699891	0.528281676	0.21236438	1.073957007	0.21236438	1.16011627	0.298523643	0.154924871	0.0113261	-1.999056696	-0.821546773	-1.424661611	-0.677948001	-0.247151688	-1.395941857	-1.223623332	0.95907799	1.849390371	2.85458177	0.930358236	0.126205117	0.040045854	-1.568260383	-1.510820874	-0.218431934	0.040045854	0.21236438	-0.275871442	-0.017393654	-0.017393654	-0.189712179	-0.333310951	-0.017393654	-0.132272671	0.700600202	0.298523643	1.073957007	0.872918727	0.126205117	-0.390750459	-0.304591196	-0.620508493	-0.73538751	-0.563068984
