AffyID	Symbol	C_0	C_0.5	C_2	C_4
203075_at	MADH2	148.67	176.03	131.7	187.47
203433_at	MTHFS	144.27	148.4	152.53	168.6
202442_at	AP3S1	659.37	660.7	582.33	650.57
202825_at	SLC25A4	210.7	241.4	224.63	239.73
214743_at	CUTL1	195.1	229.37	209.07	198.7
202683_s_at	RNMT	139.83	143.3	153.97	143.5
37408_at	MRC2	108.7	93.3	118.17	87.13
202397_at	NUTF2	446.57	427.73	521.4	590.73
202521_at	CTCF	266.37	291.83	250.37	328.07
202838_at	FUCA1	279.53	295.63	270.1	267.57
209056_s_at	CDC5L	449.6	504.63	427.1	649.7
202868_s_at	POP4	372.97	417.27	396.97	368.2
202680_at	GTF2E2	158.47	163.1	139.33	127.87
209398_at	HIST1H1C	217.63	241.3	227	186.1
202850_at	ABCD3	320.6	262.17	220.83	260.13
203002_at	AMOTL2	76.13	61.77	79.9	105.43
203516_at	SNTA1	121.83	114.73	139	104.03
33322_i_at	SFN	285.4	311.63	291.27	283.63
33323_r_at	SFN	165.6	186.47	167.63	143.33
203213_at	CDC2	812.2	827.37	553.83	709.1
209250_at	DEGS	386.33	401.73	278.63	528.7
218665_at	FZD4	122	105.27	143.73	89.13
212589_at	RRAS2	200.1	210.5	183.53	309.27
206855_s_at	HYAL2	116.03	108.9	113.67	96.23
203039_s_at	NDUFS1	204.73	222.87	238.6	235.97
218557_at	NIT2	239.73	245.07	239.63	240.07
212624_s_at	CHN1	209.17	235.1	186.1	204.6
218061_at	MEA	1484.83	1512.07	1527.83	1656.13
218308_at	TACC3	173.23	177.8	169.47	133.7
203436_at	RPP30	295.5	302.2	296.73	375.37
210070_s_at	CPT1B	80.63	77.07	80.93	50.13
202472_at	MPI	102.13	114.97	117.4	87.27
218575_at	ANAPC1	120.77	118.2	103.2	100.4
1861_at	BAD	78.47	73.6	77.17	67.47
202787_s_at	MAPKAPK3	49.1	54.7	69.97	44.47
212519_at	UBE2E1	640.33	552.8	434.27	602.4
216026_s_at	POLE	175.77	152.47	186.03	169.4
203273_s_at	FUS1	96.2	97.1	106.87	86.4
204614_at	SERPINB2	40	40	40	44.93
203187_at	DOCK1	144.83	116.13	174.77	106.2
203593_at	CD2AP	136.33	166.23	114.43	183.7
214270_s_at	MAPRE3	51.5	40	68.97	46.13
32723_at	CSTF1	40	42.93	40	40.77
218286_s_at	RNF7	143.37	153.57	124.23	101.9
213892_s_at	APRT	343.6	294.23	300.57	264.97
203064_s_at	ILF1	227.03	209.5	236.13	195.77
45572_s_at	GGA1	744.03	698.1	894.53	673.67
50277_at	GGA1	724.57	678.27	840.07	619.77
204246_s_at	DCTN3	734.73	707.5	699	658.03
209806_at	HIST1H2BK	1185.9	1197.67	1218.6	1290.7
203087_s_at	KIF2	153.37	151.5	134	144.13
209272_at	NAB1	159.5	175.13	157.73	222.03
208095_s_at	CAMK2G	293.4	302.67	277.57	289.6
202697_at	CPSF5	106.47	116.3	119.37	101
202886_s_at	PPP2R1B	79.77	60.63	78.93	73.5
209625_at	PIGH	68.87	78.8	99.13	87
203038_at	PTPRK	435.57	452.1	399.13	489.97
205122_at	TMEFF1	49.1	54.97	40	52.13
218231_at	NAGK	184.6	171.9	184.03	157.07
212685_s_at	TBL2	167.8	157.47	136.77	150.4
208447_s_at	PRPS1	322.5	284.5	325.83	243.2
209413_at	B4GALT2	202.13	181.43	247.63	155.13
202876_s_at	PBX2	395.47	306.07	224.3	139.7
208190_s_at	LISCH7	88.4	88.07	71.23	92.03
219201_s_at	TWSG1	40	40	42.97	47.17
221760_at	MAN1A1	117.37	169.3	109.37	167.2
202939_at	ZMPSTE24	560.9	619.87	556.23	606.57
218127_at	NFYB	159.33	169.53	156.07	164.4
207414_s_at	PACE4	127.8	130.7	130.27	139.23
218354_at	LOC51693	279.2	261.03	257.33	184.43
203209_at	RFC5	240.03	250.57	212.8	288.37
203067_at	PDX1	203.3	218.57	171.4	264.83
212867_at	NCOA2	98.9	88.1	71	68.67
209451_at	TANK	40.1	40.63	40	53.17
209406_at	BAG2	141.27	131.23	119.1	145.4
202926_at	NAG	94.9	131.6	110.37	91.87
202609_at	EPS8	154.83	186.03	137.93	167.07
209308_s_at	BNIP2	70.37	86.07	68.93	75.27
203174_s_at	ARFRP1	112.17	103.7	98.3	89.43
202904_s_at	LSM5	45.03	40	41.07	44.03
203136_at	RABAC1	615.27	559.63	669.47	441
221514_at	SDCCAG16	54.8	64.77	78.83	73.53
203417_at	MFAP2	222.8	206.93	212.33	162.2
218113_at	TMEM2	130.73	149.73	148.2	134.77
202963_at	RFX5	213.4	238.3	242.17	246.6
202810_at	DRG1	970.37	1057.27	1055.17	988.6
209531_at	GSTZ1	90.47	98.17	95.3	93.33
213026_at	APG12L	161.67	183.43	178.73	202.63
203241_at	UVRAG	54.77	73.6	75.9	71.53
206687_s_at	PTPN6	64.57	62.03	69.97	57.1
213052_at	PRKAR2A	455.33	486.13	467.6	435.37
202812_at	GAA	233.4	200.43	265.4	163.07
205760_s_at	OGG1	51.33	58.13	49.6	54.33
209543_s_at	CD34	40.3	42.7	41.9	40.63
202922_at	GCLC	164.37	190.43	166.23	186.9
206688_s_at	CPSF4	216.7	214.57	232	202.47
203839_s_at	ACK1	86.77	66.23	69.7	48.77
218529_at	8D6A	191.53	197.63	228.03	163.93
221517_s_at	CRSP6	246.7	225.2	197.23	251.93
207891_s_at	TREX2	71.93	79.93	75.17	61.03
203466_at	MPV17	161.03	128.4	145.47	134.13
209600_s_at	ACOX1	55.1	64	72	57.3
203787_at	SSBP2	87.77	87.1	68.57	96.67
218158_s_at	APPL	47.1	47.7	49.63	47.03
218228_s_at	TNKS2	262.17	202.8	255.97	298.67
218119_at	TIMM23	246	241.43	260.83	259.23
204004_at	PAWR	380.83	405.77	305.3	314.8
209390_at	TSC1	162.07	148.6	175.6	163.63
203613_s_at	NDUFB6	574.03	571.63	509.17	542.6
202942_at	ETFB	298.4	364.5	341.13	265.33
203085_s_at	TGFB1	172.2	162.83	180.2	149.17
203689_s_at	FMR1	300.83	282.83	257.57	286.3
203095_at	MTIF2	238.4	245.93	206.97	225.67
202933_s_at	YES1	190.73	171.37	146.23	187.23
206593_s_at	SURF5	147.43	142.37	158.23	117.5
209397_at	ME2	292.3	285.37	266.43	291.27
205321_at	EIF2S3	371.53	370.37	489.37	438.27
203439_s_at	STC2	55	55.4	57.47	45.87
205012_s_at	HAGH	229.23	237.07	228.1	195.5
206010_at	HABP2	42.8	40.23	42.73	42.37
209421_at	MSH2	206.3	211.53	168.5	219.73
203200_s_at	MTRR	99.93	103.43	88.4	162.8
213792_s_at	INSR	198.9	178.9	203.2	188.73
218273_s_at	PDP	42.03	40.17	49.5	40
210567_s_at	SKP2	69.23	67.03	66.93	64.33
210993_s_at	MADH1	155.77	153.47	142.23	134.8
205174_s_at	QPCT	170.37	181.77	150.53	173.77
202789_at	---	168.3	176.93	171.13	135.77
203594_at	RTCD1	247.03	255.53	237.13	260.73
37226_at	BNIP1	49.1	47	55.27	52.57
203774_at	MTR	144.4	150.47	154.73	197.73
206052_s_at	SLBP	392.23	462.57	359.4	496.47
203467_at	PMM1	138.27	148.57	142.77	156.5
221641_s_at	ACATE2	248.23	262.53	232.2	241.1
204602_at	DKK1	123.3	125.27	100.57	152.3
219131_at	TERE1	78.53	57.47	80.7	76.17
209695_at	PTP4A3	50.67	57.73	73.97	65.3
219613_s_at	SIRT6	100.23	96.3	102.33	65.33
203874_s_at	SMARCA1	185.3	189.63	171.7	174.73
203624_at	DXYS155E	133.57	156.83	180.13	182.3
213014_at	MAPK8IP1	40	40	42.93	40
212774_at	ZNF238	395.77	369.67	294.73	401.9
205871_at	PLGL	40	40	40	40
51176_at	CRSP8	353.83	361.67	401.5	394.1
218507_at	HIG2	104.27	87.93	90.33	88.2
203566_s_at	AGL	108.03	124.1	79.4	118
219151_s_at	RABL2B	60.73	56.4	56.23	69.27
211297_s_at	CDK7	179.13	157.8	154.43	218.9
203740_at	MPHOSPH6	244.43	278.33	250.07	305.6
203782_s_at	POLRMT	175.57	175.67	221.03	143.17
204145_at	FRG1	90.57	110.07	93.83	127.07
222199_s_at	BIN3	121.73	109.87	99.47	103.37
203749_s_at	RARA	50.17	45.97	46.2	45.97
202284_s_at	CDKN1A	606.17	736.2	836.67	785.7
201966_at	NDUFS2	452.63	477.23	492.1	381.5
201791_s_at	DHCR7	180.27	164.63	161.9	164.73
208932_at	PPP4C	416.27	433	491.57	404.23
215705_at	PPP5C	40	45.03	44.77	56.33
201853_s_at	CDC25B	569.5	517.17	577.5	340.27
217913_at	VPS4A	185.53	225.07	235.7	235.37
201624_at	DARS	181	188.8	115.33	218.33
202108_at	PEPD	113.3	87	89.8	91.17
220408_x_at	P38IP	123.13	120.53	132.03	103.2
201534_s_at	UBL3	63.9	53.63	50.37	64.53
201567_s_at	GOLGA4	72.9	75.57	78.5	87.13
201806_s_at	A2LP	81.33	52	92.63	59.67
201675_at	AKAP1	286.8	259.47	265.8	264.77
202709_at	FMOD	46.47	40.03	52.43	50.97
202483_s_at	RANBP1	1748.1	1868.7	1823.23	1924.63
202071_at	SDC4	101.2	104.27	236.37	248.5
201591_s_at	NISCH	330.2	335.47	359.63	307.77
202240_at	PLK	281.63	277.83	262.53	118.23
211285_s_at	UBE3A	349.8	328.8	287.37	361.07
201765_s_at	HEXA	348.37	347.27	334.47	300.8
217892_s_at	EPLIN	166.33	179.77	165.7	176.63
212971_at	CARS	591.97	594.87	538.67	748.4
202165_at	PPP1R2	72.07	86.67	75.8	101.23
218147_s_at	AD-017	40.57	40	40.47	40
208837_at	P24B	325.6	344.43	354.5	321.53
216221_s_at	PUM2	344.43	348.23	375.53	426.77
213756_s_at	HSF1	59.8	55.47	54.47	44.27
201771_at	SCAMP3	424.17	365.83	413.93	347.23
208886_at	H1F0	182.27	143.9	146.1	115.07
202253_s_at	DNM2	123.97	99.43	142.6	91.5
203408_s_at	SATB1	182.27	170.83	161.33	146.5
201630_s_at	ACP1	372.83	433.27	411.67	534.7
202260_s_at	STXBP1	238.9	248.03	218.53	224.87
201400_at	PSMB3	1006.43	1068.73	1148.1	1017.6
217803_at	GOLPH3	413.57	371.57	380.13	567.57
217860_at	NDUFA10	453.33	427.17	530.83	380.53
202345_s_at	FABP5	134.4	133.03	117.93	131.27
201963_at	FACL2	67.77	65.83	50.17	67.17
211168_s_at	RENT1	156.6	134.27	162.3	165.6
221792_at	---	117.87	100.17	110.7	87.83
217869_at	HSD17B12	797.13	827.03	771.33	833.97
201994_at	MORF4L2	1578.73	1668.53	1503.73	1789.77
202122_s_at	TIP47	163.27	172.07	170.7	138.47
203221_at	TLE1	407.43	393.93	313.4	326.7
201631_s_at	IER3	210.8	215.6	1024.07	987.07
202052_s_at	RAI14	228.07	208.8	201.13	252.1
217887_s_at	EPS15	121.83	136.33	111.23	137.97
214113_s_at	RBM8A	179.87	174.57	169.93	194.33
202298_at	NDUFA1	934.8	950.77	1115.33	954.63
55705_at	LOC91300	524.47	508.73	626.87	532.07
213812_s_at	CAMKK2	209.4	208.97	184.6	136.77
221619_s_at	MTCH1	2171.47	2083.4	2497.17	2004.83
209106_at	NCOA1	171.23	144.23	139.53	153.07
212118_at	RFP	230.27	235.73	208.2	273.47
201393_s_at	IGF2R	286.67	271.57	329.9	227.07
201651_s_at	PACSIN2	675.9	671	561.57	582.93
202157_s_at	CUGBP2	463.1	509.3	325.8	466.93
202160_at	CREBBP	205.57	220.1	175.53	202.73
208946_s_at	BECN1	271.83	286.7	288.1	344.63
208833_s_at	E46L	1366.17	1531.07	1268.2	1524.63
209014_at	MAGED1	1181.5	1298.5	1563.67	1372.77
202217_at	C21orf33	384.77	475.67	421.83	451.7
201941_at	CPD	312.57	361.9	347.5	403.17
217945_at	BTBD1	353.53	391.5	317.47	467.7
210649_s_at	SMARCF1	233.07	197.6	211.7	202.27
215000_s_at	FEZ2	486.6	545.93	471.23	605.03
203485_at	RTN1	57.37	92.73	52.77	69
202001_s_at	NDUFA6	548.1	568.8	491.63	588.07
201574_at	ETF1	556.4	548.03	618.7	611.83
207525_s_at	RGS19IP1	194.83	167.13	173.6	150.37
210024_s_at	UBE2E3	513.97	592.2	462.23	600.97
216321_s_at	NR3C1	97.5	112.67	80.3	103.87
201849_at	BNIP3	124.47	120.77	90.83	129.57
202277_at	---	279.2	283.27	270.17	324.53
212223_at	---	124.47	102.87	102.43	104.93
208074_s_at	AP2S1	615.57	664.77	675.37	495.07
201872_s_at	ABCE1	178.07	161.57	179.73	194.23
219375_at	CEPT1	96.7	111.53	87.53	126.93
201725_at	C10orf7	458.37	554.7	445.07	486.33
201526_at	ARF5	441.63	447.13	501.4	372.07
201851_at	SH3GL1	156.77	170.13	234.53	120.57
218205_s_at	MKNK2	282.4	246.9	239.1	226.7
209357_at	CITED2	155.1	162.37	136.77	144.1
213741_s_at	KPNA1	66.13	63.33	61.7	73.47
202230_s_at	CHERP	335.83	323.87	298.33	306.27
202448_s_at	ZYG	47.53	40.07	54.67	40.33
202172_at	---	200.1	224.07	173.53	213.47
202488_s_at	FXYD3	108.97	97.17	102.23	92.8
203854_at	IF	40	40	40	40
209029_at	COPS7A	232.2	194.23	210.3	179.67
201480_s_at	SUPT5H	197.67	193.6	220.6	166
202207_at	ARL7	140.17	152.93	154.53	169.73
207625_s_at	CBFA2T2	77.83	78.37	87.9	87.83
208882_s_at	DD5	107.4	94.9	82.53	99
208991_at	---	490.97	450.5	453.2	454.03
201740_at	NDUFS3	772.73	708.3	747.9	664.3
207157_s_at	GNG5	1163.67	993.83	826.97	1084
205024_s_at	RAD51	120.57	123.3	97.53	158.17
202947_s_at	GYPC	115.13	112.07	107.3	71.23
201612_at	ALDH9A1	438.7	471.27	418.1	459.93
202155_s_at	NUP214	220.7	209.13	245.2	184.03
201864_at	GDI1	809.83	776.77	855.73	856.8
209196_at	C6orf11	77.4	89.3	93.53	74.67
201648_at	---	326.07	323.73	331.13	336.73
201816_s_at	GBAS	421.03	467.27	358.77	407.47
202041_s_at	FIBP	588.3	623.03	599.03	588.83
208943_s_at	TLOC1	219.57	249.8	196.33	306.6
201672_s_at	USP14	764.5	753.4	755.37	992.23
216264_s_at	LAMB2	168.3	136.33	165.33	147
203663_s_at	COX5A	1262.17	1290.8	1106.37	1346.53
217815_at	SUPT16H	650.2	692	677.33	671.57
218086_at	NPDC1	227.27	183.7	217.1	149.93
209295_at	TNFRSF10B	323.7	316.27	324.13	361.43
217993_s_at	MAT2B	662.23	640.53	545.67	703.9
217846_at	QARS	1135.43	1225.17	1245.7	1000.6
201659_s_at	ARL1	107.8	108.83	111.17	109.83
212378_at	GART	149.23	155.03	129.8	123.93
40489_at	DRPLA	282.1	150.97	212.67	166.9
217971_at	MAP2K1IP1	97.13	95.07	83.33	105.47
201908_at	DVL3	319.77	279.37	311.9	289.07
209267_s_at	BIGM103	79.07	67	64.47	83.2
202008_s_at	NID	256.93	215.8	349.47	213.87
212318_at	TRN-SR	198.23	221.73	220.47	219.33
202845_s_at	RALBP1	281.87	187.33	257.07	209.13
209108_at	TM4SF6	489.27	538.1	456.63	512.47
209033_s_at	DYRK1A	332.3	393.73	304.97	499.7
203216_s_at	MYO6	162.83	166.17	143.57	213.23
206332_s_at	IFI16	106.47	125.5	95.47	106.67
202717_s_at	CDC16	168.7	201.73	176.9	163.93
209022_at	STAG2	721.37	754.77	620.4	834.53
204199_at	RALGPS1A	45.27	45.1	54.8	53.77
202477_s_at	TUBGCP2	293.07	294.23	286.1	204.43
217827_s_at	ACP33	335.1	323.17	299.1	343.87
209535_s_at	AKAP13	59.1	63.13	46.13	55.57
202405_at	TIAL1	52.97	59.17	53.67	85.7
218671_s_at	ATPIF1	382.07	377.77	362.33	348.57
201578_at	PODXL	69.13	68.37	67.6	66.3
209130_at	SNAP23	139.1	133.17	112.63	135.3
217906_at	KLHDC2	543.87	560.23	466.37	553.2
201575_at	SNW1	314.47	319.9	276.8	348.73
217839_at	TFG	478.8	407.53	462.53	520.33
38703_at	DNPEP	168.5	181.6	167.77	147.23
209392_at	ENPP2	40	40	40	43.97
202078_at	COPS3	481.73	568.4	514.1	603.87
201749_at	---	80.67	80.5	96.63	76.1
203543_s_at	BTEB1	49.07	43.83	43.6	68.37
221667_s_at	H11	48.57	65.3	61.97	97.83
201517_at	NCBP2	270.63	286.8	275.7	266.57
208921_s_at	SRI	565.13	533.13	472.6	524.9
201916_s_at	SEC63L	460.47	468.23	400.33	542.3
202202_s_at	LAMA4	108.6	105.37	84.37	95.13
209028_s_at	SSH3BP1	73.93	74.57	63.73	86.6
221748_s_at	---	40	40	40	40
201434_at	TTC1	185.33	227.37	185.7	183.7
218080_x_at	FAF1	170.1	228.27	186.37	170.23
213795_s_at	PTPRA	169.5	125.8	155.73	158.13
217912_at	PP3111	331.7	340.07	353.53	313.7
202164_s_at	CNOT8	218.27	198.87	223.93	197.6
201954_at	ARPC1B	142.2	144.67	145.47	124.13
202088_at	LIV-1	418.63	455.4	332	458.83
202295_s_at	CTSH	107.57	107.47	116.37	88.07
201913_s_at	NBP	325.53	363.3	354.3	247.33
203460_s_at	PSEN1	152.97	141.77	148.83	170.37
209003_at	SLC25A11	392.33	367.7	399.9	258.97
211317_s_at	CFLAR	79.27	57.77	66.07	67.6
201795_at	LBR	1061.2	1319.23	963.93	1167.13
203370_s_at	ENIGMA	96.47	70.83	84.03	76.8
201419_at	BAP1	246.83	203.73	243.47	177.07
49077_at	PME-1	336	314.97	336.03	303.9
202593_s_at	MIR16	267.2	293.73	314.03	211.27
204054_at	PTEN	45.87	55.4	48.4	48.87
201528_at	RPA1	555.2	605.17	502.5	546.53
211558_s_at	DHPS	147.57	124.77	124.87	114.37
202152_x_at	USF2	124.33	98.23	133.1	97.9
202118_s_at	CPNE3	182.73	136.5	102.2	146.57
212102_s_at	KPNA6	57.9	52.33	56.77	58.83
218078_s_at	ZDHHC3	94.73	83.97	94.53	73.6
209205_s_at	LMO4	468.77	410.2	355.23	285.33
216885_s_at	H326	93.7	82.53	131.3	79.43
201870_at	TOMM34	286.73	275.33	343.8	273.3
212429_s_at	GTF3C2	329.67	331.03	359.4	358.63
201871_s_at	LOC51035	333.83	336.4	334.23	307.6
209617_s_at	CTNND2	63.63	58.67	62.53	50.47
203202_at	HRB2	175.47	143.97	162.93	192.73
217990_at	GMPR2	189.23	196.33	181.77	167.33
217478_s_at	HLA-DMA	53.57	55.4	62.07	56.43
202009_at	PTK9L	40.3	47.67	57.07	45.2
201722_s_at	GALNT1	178.77	187.97	184.53	201.23
201972_at	ATP6V1A1	363.27	431.27	315.57	372.47
207769_s_at	PQBP1	178.23	178.37	196.57	163.63
208598_s_at	UREB1	530.33	551.27	658.4	478.57
213571_s_at	EIF4EL3	362.1	411.87	333.87	380.63
202012_s_at	EXT2	279.2	319.47	327.8	268.27
201703_s_at	PPP1R10	283.7	240.87	236.53	289.8
201738_at	GC20	312.13	340.43	272.5	468.37
214577_at	MAP1B	40.23	41.23	46.9	45.9
210621_s_at	RASA1	107.67	108.33	92.67	121.33
207847_s_at	MUC1	40	40	40	40.67
201579_at	FAT	255.97	316.8	283.43	295.27
202116_at	REQ	152	134.27	158.07	151.4
202123_s_at	ABL1	313.47	304.47	332.4	272.63
201920_at	SLC20A1	518.8	577.93	570.57	701.8
202415_s_at	HSPBP1	259.9	255.67	281.17	238.4
220319_s_at	MIR	146.9	132.87	146.37	126.03
202437_s_at	CYP1B1	74.43	91.4	53.87	72.7
201823_s_at	RNF14	124.93	124.4	132.53	132.3
218326_s_at	GPR48	50.5	57.67	41.87	54.07
202023_at	EFNA1	46.1	40.87	64.9	111.07
203752_s_at	JUND	1184.33	1164.4	1990.4	1987.47
210907_s_at	PDCD10	308.77	316.47	271.17	336.4
207585_s_at	RPL36AL	570.83	619.07	519.87	496.5
202236_s_at	SLC16A1	433.97	364.5	469.67	360.13
213551_x_at	LOC284106	181.03	176.67	155.37	124.73
207574_s_at	GADD45B	149.27	173.77	257.97	461.6
218009_s_at	PRC1	1376.87	1412.3	1353.17	1214.77
201673_s_at	GYS1	236.6	198.63	293.47	187.27
209786_at	HMGN4	352.6	346.83	272.43	375
211136_s_at	CLPTM1	496.67	406.67	576.73	318.47
209269_s_at	---	43.6	42.57	43.5	40
217829_s_at	SAD1	105.6	120.97	115.07	119.6
201828_x_at	CXX1	1059.67	1000.4	1240.83	990.43
201847_at	LIPA	253.03	277.97	242.3	282.2
209044_x_at	SF3B4	371.27	298.17	370.73	319.73
205145_s_at	MYL5	51.9	59.83	47.6	46.53
218092_s_at	HRB	106.83	107.03	103.2	124.3
213919_at	DNAJC4	50.57	43.8	44.27	44.2
46270_at	UBAP1	103.27	109.73	119.27	101.53
217817_at	ARPC4	123.3	90.07	158.23	128.97
201628_s_at	RAGA	621.13	665.6	575.23	690.4
202421_at	IGSF3	182.97	190.67	186.17	198.1
215535_s_at	AGPAT1	674.5	620.6	652.4	501.57
57163_at	ELOVL1	154.9	148.63	182.93	134.93
217861_s_at	PREB	216.57	206.9	198.03	199.03
206562_s_at	CSNK1A1	341.9	238.57	287.93	201.9
201886_at	WDR23	106.77	110.07	125.93	90.6
217979_at	NET-6	420.7	454.77	302.6	450.63
204422_s_at	FGF2	40	40	40	40
201987_at	---	433.8	429.53	335.23	577.73
217873_at	MO25	246.1	300.73	234.17	316.2
632_at	GSK3A	253.43	179.1	231.27	180.83
204653_at	TFAP2A	719.33	800.27	706.93	674.37
209275_s_at	CLN3	130.13	115.87	150.5	102.5
215418_at	PARVA	64.83	72.47	81.73	68.67
209035_at	MDK	209.97	187.27	224.83	167.1
202505_at	SNRPB2	851.3	745.37	610.5	719.17
209262_s_at	NR2F6	201.47	254.73	245.2	166.53
201700_at	CCND3	343.43	350.17	337.07	256.8
209093_s_at	GBA	106.73	109.8	113.2	92.97
209094_at	DDAH1	465.13	563.47	451.47	484.33
202501_at	MAPRE2	248.27	257.23	264.17	290.77
202332_at	CSNK1E	327.03	318.6	305.37	273.7
203588_s_at	TFDP2	91.27	109.4	120.3	116.03
202082_s_at	SEC14L1	83.4	60.7	51.03	70.37
202077_at	NDUFAB1	1531.6	1528.03	1401.17	1547.77
202708_s_at	HIST2H2BE	64.2	69.93	82.87	72.4
203160_s_at	RNF8	349.17	365.8	332.63	393.57
203218_at	MAPK9	211.4	230	183.87	269.4
213251_at	---	126.97	135.4	114.93	179.03
209058_at	EDF1	434.43	483.1	393.33	427.57
209095_at	DLD	357.2	323.5	356.77	366.7
201746_at	TP53	417.6	364.3	491	559.7
201696_at	SFRS4	400.03	392.07	446.43	443.17
209061_at	SULF2	70.97	85.23	79.7	80.2
214148_at	FOXM1	53.83	43.93	66.8	60.07
217923_at	PEF	348.17	339.17	353.5	352.07
201980_s_at	RSU1	122.97	139.9	114.17	135.43
206353_at	COX6A2	40	40	41.03	40
202011_at	TJP1	286.63	323.43	292.6	329.2
207186_s_at	FALZ	346.6	349.83	328.97	404.93
202388_at	RGS2	73.77	85.27	70.57	92.17
202073_at	OPTN	113.5	123.23	101.67	173.23
202569_s_at	MARK3	58.23	56.73	50.37	54.23
1053_at	RFC2	147.7	148.8	201.03	137.37
202228_s_at	SDFR1	621	637.23	541.83	708.5
202539_s_at	HMGCR	173.83	149.03	202.5	180.9
212870_at	SOS2	75.53	73.07	54.67	77.1
217956_s_at	MASA	161.17	171.5	120.03	190.07
202824_s_at	TCEB1	350.67	329.7	285.87	388.03
202392_s_at	PISD	80.47	93.03	118.6	100.2
202038_at	UBE4A	492.5	534.87	481.9	581.13
221497_x_at	EGLN1	71.63	74.4	72.6	62.07
217973_at	DCXR	643.17	591.53	669.2	530.07
201955_at	CCNC	648.3	738.67	569.4	881.73
41160_at	MBD3	435.9	384.97	480	338.7
221502_at	KPNA3	273.07	288.47	231.23	287.73
213213_at	DATF1	96.37	86.93	116.57	86.87
207595_s_at	BMP1	97.17	75.73	76.4	51.1
209489_at	CUGBP1	444.9	438.57	470.97	522.47
212369_at	ZNF384	247.27	209.8	240.97	200.53
209321_s_at	ADCY3	113.93	102.23	136.27	96.73
201622_at	p100	235.7	226.17	278.7	225.8
202246_s_at	CDK4	755.3	797.1	874.43	770.83
201989_s_at	CREBL2	146.4	143.07	122.6	145.2
202264_s_at	TOMM40	276.87	268.37	337.9	252.3
209042_s_at	UBE2G2	297.07	281.4	309.27	331.37
213581_at	PDCD2	291.37	337.37	264.47	339.83
202174_s_at	PCM1	146.43	182.93	134.9	172.27
222138_s_at	WDR13	118.3	134.67	143.93	139.37
202185_at	PLOD3	274.5	236.27	261.93	201.03
203234_at	UP	136.93	160.8	157	143.17
202179_at	BLMH	261.43	297.43	312.6	257.4
202499_s_at	SLC2A3	60.33	71.17	73.67	68.5
217870_s_at	UMP-CMPK	267.2	264.03	241.33	328.13
222011_s_at	TCP1	182.77	180.37	183.07	166.93
217960_s_at	TOMM22	350.23	345.33	367.27	247
202061_s_at	SEL1L	193.47	227.53	220.73	233.23
221737_at	GNA12	93	82.07	83.33	85.77
202066_at	PPFIA1	199.07	188.47	135.57	185.03
208830_s_at	SUPT6H	156.17	134.6	157.1	107.8
202159_at	FARSL	153.03	183.87	167	176.57
218059_at	LOC51123	412.9	370.6	385.37	471.47
215338_s_at	NKTR	154.97	129.4	104.07	148.9
217974_at	TM7SF3	62.37	46.3	40	42.3
203284_s_at	HS2ST1	172.93	166.37	118.6	157.17
218206_x_at	SCAND1	312.17	286.43	326.87	232.37
202282_at	HADH2	573.67	632.67	594.5	481.7
213951_s_at	HUMGT198A	105.9	102.47	89.63	127.6
218030_at	GIT1	212.63	140.83	237.53	163.23
220052_s_at	TINF2	80.77	88.5	69.47	59.8
208922_s_at	NXF1	321.57	336.43	420.07	386.83
209157_at	DNAJA2	159.7	132.07	160.43	192.1
201690_s_at	TPD52	204.17	228.8	179.63	208.53
210740_s_at	ITPK1	154.6	147.4	178.63	131.43
201647_s_at	SCARB2	55.63	58.7	64.13	54.1
201588_at	TXNL	774.13	753.4	625.23	940
202106_at	GOLGA3	167.67	145.63	164.67	142.77
202030_at	BCKDK	148.4	161.73	178.2	122.97
202097_at	NUP153	531.2	577.6	509.6	828.03
203666_at	CXCL12	40	41.6	42.53	42.27
218173_s_at	WHSC1L1	40	41.27	40	40.33
202085_at	TJP2	115.4	106.07	109.83	153.5
203549_s_at	LPL	119.7	126.7	101.37	125.63
217933_s_at	LAP3	214.9	201.37	191.9	231.03
202550_s_at	VAPB	339.33	342.7	300.4	292.53
201938_at	CDK2AP1	678.5	713.63	598.93	799.27
202350_s_at	MATN2	40	40	40	40.33
202322_s_at	GGPS1	316	354.23	287.83	388.1
201976_s_at	MYO10	163.67	177.87	157.37	163.13
203392_s_at	CTBP1	635.33	479.8	644.93	449.77
217942_at	MRPS35	341.47	339.5	313.17	346.7
202766_s_at	FBN1	116.03	135.8	111.87	94.17
202289_s_at	TACC2	40	46.33	44.33	40.63
218024_at	BRP44L	281.83	287.47	283.03	356.8
217844_at	NLI-IF	198.43	193.2	193.27	160.1
202458_at	SPUVE	194.33	248.47	254.43	192.03
217931_at	TNRC5	138.47	149.6	134.23	134.43
202256_at	CD2BP2	191.5	190.57	197.43	176.7
201589_at	SMC1L1	1270.27	1229	1137.27	1382.2
203053_at	BCAS2	314.83	346.63	292.57	476.83
209146_at	SC4MOL	200.93	188.47	201.17	220.97
202069_s_at	IDH3A	218.5	202.53	210.63	226.57
36936_at	TSTA3	92.2	101.13	84.33	89.2
201912_s_at	GSPT1	301.6	294.33	318.87	337.13
201756_at	RPA2	563.83	618.5	533.5	619.8
202104_s_at	SPG7	126.5	111.8	141.77	80.17
213754_s_at	PAIP1	123.3	125.77	118.67	144.17
211563_s_at	C19orf2	59.57	54.27	59.2	74.53
