	chrom	start	end	gid	gname	tid	strand	biotype	byname.uniq	bygid.uniq
94560	chr3R	21798294	21807019	FBgn0259146	CG42261	FBtr0299575	+	protein_coding	TRUE	TRUE
111648	chrX	9762219	9765597	FBgn0259147	CG42262	FBtr0299576	-	protein_coding	TRUE	TRUE
77973	chr3L	19947647	19948899	FBgn0259148	CG42263	FBtr0302430	-	protein_coding	TRUE	TRUE
132378	chrX	5667056	5670680	FBgn0259149	CG42264	FBtr0299596	-	protein_coding	TRUE	TRUE
35338	chrX	5544600	5556875	FBgn0259150	CG42265	FBtr0331168	-	protein_coding	TRUE	TRUE
187401	chr2L	16337989	16342324	FBgn0259151	CG42266	FBtr0321314	-	protein_coding	TRUE	TRUE
58337	chr3L	9727112	9753495	FBgn0259163	CG42268	FBtr0299606	-	protein_coding	TRUE	TRUE
168283	chr3L	6059396	6064645	FBgn0259164	CG42269	FBtr0299610	+	protein_coding	TRUE	TRUE
174613	chrX	14122092	14128085	FBgn0259166	CG42271	FBtr0299615	-	protein_coding	TRUE	TRUE
95590	chr3L	5796133	5798849	FBgn0259167	CG42272	FBtr0299616	+	protein_coding	TRUE	TRUE
85108	chr2R	18710231	18716429	FBgn0259179	CG42284	FBtr0299663	+	protein_coding	TRUE	TRUE
111329	chr2R	9977830	9978479	FBgn0259183	CG42287	FBtr0299667	+	protein_coding	TRUE	TRUE
2511	chr2R	9978536	9979319	FBgn0259184	CG42288	FBtr0307217	+	protein_coding	TRUE	TRUE
74339	chr3L	16549923	16551058	FBgn0036639	CG4229	FBtr0075392	+	protein_coding	TRUE	TRUE
130896	chr2L	2032635	2035936	FBgn0259192	CG42296	FBtr0299676	-	protein_coding	TRUE	TRUE
3677	chrX	15468980	15469716	FBgn0259195	CG42299	FBtr0299679	-	protein_coding	TRUE	TRUE
142719	chr2L	5096371	5099294	FBgn0031683	CG4230	FBtr0329982	+	protein_coding	TRUE	TRUE
109376	chrX	15449286	15450078	FBgn0259196	CG42300	FBtr0299680	-	protein_coding	TRUE	TRUE
42050	chrX	18619265	18619630	FBgn0259198	CG42302	FBtr0299682	-	protein_coding	TRUE	TRUE
100706	chr3L	2652088	2655455	FBgn0259199	CG42303	FBtr0299683	+	protein_coding	TRUE	TRUE
185851	chr3L	2652088	2655455	FBgn0259200	CG42304	FBtr0299684	+	protein_coding	TRUE	TRUE
81178	chr2L	18813009	18813941	FBgn0259201	CG42305	FBtr0299687	+	protein_coding	TRUE	TRUE
112193	chr2R	14545920	14549053	FBgn0259202	CG42306	FBtr0299688	-	protein_coding	TRUE	TRUE
5173	chr3L	7322232	7326571	FBgn0259203	CG42307	FBtr0299692	+	protein_coding	TRUE	TRUE
132631	chrX	6905390	6906170	FBgn0259204	CG42308	FBtr0299694	+	protein_coding	TRUE	TRUE
114594	chr2L	14907570	14972300	FBgn0259213	CG42313	FBtr0299711	-	protein_coding	TRUE	TRUE
137846	chr2R	9147606	9153841	FBgn0259219	CG42319	FBtr0299740	+	protein_coding	TRUE	TRUE
35552	chr2R	9302483	9326550	FBgn0259221	CG42321	FBtr0299758	-	protein_coding	TRUE	TRUE
129717	chr3R	16565836	16582361	FBgn0259222	CG42322	FBtr0299771	+	protein_coding	TRUE	TRUE
70627	chrX	18316468	18321034	FBgn0259223	CG42323	FBtr0299776	+	protein_coding	TRUE	TRUE
148844	chr3L	3472447	3510895	FBgn0259224	CG42324	FBtr0330141	+	protein_coding	TRUE	TRUE
14745	chr2R	4460868	4471147	FBgn0259226	CG42326	FBtr0299787	-	protein_coding	TRUE	TRUE
101542	chr3R	7481875	7499697	FBgn0259227	CG42327	FBtr0299789	+	protein_coding	TRUE	TRUE
142567	chr2L	1219318	1229802	FBgn0259229	CG42329	FBtr0299796	+	protein_coding	TRUE	TRUE
71525	chr3R	20597903	20610284	FBgn0259233	CG42331	FBtr0299842	+	protein_coding	TRUE	TRUE
30007	chr3R	17584496	17595023	FBgn0259237	CG42335	FBtr0299852	+	protein_coding	TRUE	TRUE
109638	chr2R	7182041	7185041	FBgn0259238	CG42336	FBtr0303157	-	protein_coding	TRUE	TRUE
1842	chr3L	21176413	21186228	FBgn0259239	CG42337	FBtr0305981	-	protein_coding	TRUE	TRUE
174357	chrX	10861755	10933934	FBgn0259241	CG42339	FBtr0299862	-	protein_coding	TRUE	TRUE
126326	chrX	6317156	6418356	FBgn0259242	CG42340	FBtr0332386	-	protein_coding	TRUE	TRUE
99706	chr3R	12328523	12397082	FBgn0259244	CG42342	FBtr0305004	+	protein_coding	TRUE	TRUE
12244	chrX	21295615	21328761	FBgn0259245	CG42343	FBtr0299898	-	protein_coding	TRUE	TRUE
49896	chrX	22234235	22287377	FBgn0259677	CG42346	FBtr0333178	+	protein_coding	TRUE	TRUE
14206	chr2R	14644579	14648587	FBgn0259682	CG42351	FBtr0333163	-	protein_coding	TRUE	TRUE
96762	chrX	15987092	15998945	FBgn0259699	CG42353	FBtr0299952	-	protein_coding	TRUE	TRUE
55166	chrX	15987092	15998945	FBgn0259700	CG42354	FBtr0299951	-	protein_coding	TRUE	TRUE
41070	chr3L	2037371	2038224	FBgn0259701	CG42355	FBtr0309792	-	protein_coding	TRUE	TRUE
125254	chr3L	2022070	2023391	FBgn0259702	CG42356	FBtr0299955	-	protein_coding	TRUE	TRUE
14111	chr3L	2020554	2021958	FBgn0259703	CG42357	FBtr0299956	-	protein_coding	TRUE	TRUE
26715	chr3R	14985821	14988000	FBgn0259704	CG42358	FBtr0299957	-	protein_coding	TRUE	TRUE
110500	chr3R	14986984	14988000	FBgn0259705	CG42359	FBtr0299958	-	protein_coding	TRUE	TRUE
70640	chr2R	20494812	20498049	FBgn0259742	CG42360	FBtr0299959	+	protein_coding	TRUE	TRUE
177786	chr2R	20495216	20496311	FBgn0259707	CG42361	FBtr0299960	+	protein_coding	TRUE	TRUE
165208	chr2R	17551938	17553613	FBgn0259708	CG42362	FBtr0299961	+	protein_coding	TRUE	TRUE
55562	chr2R	17551938	17553613	FBgn0259709	CG42363	FBtr0299962	+	protein_coding	TRUE	TRUE
18615	chr2R	17553445	17554084	FBgn0259710	CG42364	FBtr0302526	+	protein_coding	TRUE	TRUE
114088	chr2R	17554252	17555099	FBgn0259711	CG42365	FBtr0299964	+	protein_coding	TRUE	TRUE
4332	chr2L	9925161	9930378	FBgn0259712	CG42366	FBtr0331633	+	protein_coding	TRUE	TRUE
88231	chr2L	9930580	9931131	FBgn0259713	CG42367	FBtr0331634	+	protein_coding	TRUE	TRUE
23117	chr2L	6377767	6411306	FBgn0259714	CG42368	FBtr0299967	-	protein_coding	TRUE	TRUE
129085	chr2L	6395853	6397249	FBgn0259715	CG42369	FBtr0299968	-	protein_coding	TRUE	TRUE
44888	chr2L	6383545	6385512	FBgn0259716	CG42370	FBtr0299969	-	protein_coding	TRUE	TRUE
160388	chr2L	2216503	2217246	FBgn0259717	CG42371	FBtr0299970	-	protein_coding	TRUE	TRUE
173746	chr2R	12178958	12179774	FBgn0259718	CG42372	FBtr0299971	+	protein_coding	TRUE	TRUE
18298	chr3L	19257504	19259938	FBgn0259720	CG42374	FBtr0299975	+	protein_coding	TRUE	TRUE
130891	chr3R	9605346	9606517	FBgn0259721	CG42375	FBtr0299976	+	protein_coding	TRUE	TRUE
38909	chrX	148909	152446	FBgn0259722	CG42376	FBtr0299979	+	protein_coding	TRUE	TRUE
100179	chr2R	17555046	17557560	FBgn0259725	CG42379	FBtr0299990	-	protein_coding	TRUE	TRUE
11083	chr2L	2009859	2030536	FBgn0031384	CG4238	FBtr0330672	+	protein_coding	TRUE	TRUE
29456	chr2R	17555046	17557560	FBgn0259726	CG42380	FBtr0299992	-	protein_coding	TRUE	TRUE
143526	chr2R	17555046	17557560	FBgn0259727	CG42381	FBtr0299989	-	protein_coding	TRUE	TRUE
52932	chr2R	5054071	5055023	FBgn0259728	CG42382	FBtr0299994	-	protein_coding	TRUE	TRUE
164741	chr2R	20311449	20312625	FBgn0259729	CG42383	FBtr0299995	-	protein_coding	TRUE	TRUE
46083	chrX	8924238	8947352	FBgn0259734	CG42388	FBtr0302905	+	protein_coding	TRUE	TRUE
124316	chr2L	16545033	16662012	FBgn0259735	CG42389	FBtr0300003	+	protein_coding	TRUE	TRUE
10006	chrX	16279348	16282736	FBgn0030745	CG4239	FBtr0074268	+	protein_coding	TRUE	TRUE
15951	chr3R	17945783	17959089	FBgn0259736	CG42390	FBtr0300008	+	protein_coding	TRUE	TRUE
101294	chr2R	11089698	11090492	FBgn0259737	CG42391	FBtr0300042	+	protein_coding	TRUE	TRUE
76310	chr2R	12652866	12653433	FBgn0259738	CG42392	FBtr0300043	-	protein_coding	TRUE	TRUE
174776	chr3L	18035833	18037314	FBgn0259739	CG42393	FBtr0300044	+	protein_coding	TRUE	TRUE
94551	chr3R	6675545	6677510	FBgn0259740	CG42394	FBtr0304667	+	protein_coding	TRUE	TRUE
174225	chrX	9469159	9470166	FBgn0259741	CG42395	FBtr0334009	-	protein_coding	TRUE	TRUE
115272	chr3L	11966185	11966890	FBgn0259748	CG42397	FBtr0300506	-	protein_coding	TRUE	TRUE
68820	chr2L	144231	153288	FBgn0259818	CG42399	FBtr0330643	-	protein_coding	TRUE	TRUE
101193	chr3RHet	2381982	2446597	FBgn0259821	CG42402	FBtr0301942	+	protein_coding	TRUE	TRUE
127310	chr3R	11075816	11083306	FBgn0259823	CG42404	FBtr0305614	+	protein_coding	TRUE	TRUE
124004	chr3L	8147853	8152000	FBgn0259916	CG42445	FBtr0300199	-	protein_coding	TRUE	TRUE
70229	chr3R	12183866	12185830	FBgn0259917	CG42446	FBtr0300198	-	protein_coding	TRUE	TRUE
40442	chr2L	15547519	15548243	FBgn0259922	CG42448	FBtr0300217	+	protein_coding	TRUE	TRUE
58909	chrX	5577273	5578489	FBgn0259926	CG42449	FBtr0300221	+	protein_coding	TRUE	TRUE
179900	chrX	18707657	18724297	FBgn0259927	CG42450	FBtr0310343	+	protein_coding	TRUE	TRUE
120007	chr3L	9965412	9967123	FBgn0259932	CG42455	FBtr0300239	+	protein_coding	TRUE	TRUE
9658	chr3L	3319555	3322489	FBgn0259933	CG42456	FBtr0300240	+	protein_coding	TRUE	TRUE
180634	chr3L	7416927	7447719	FBgn0259935	CG42458	FBtr0300248	+	protein_coding	TRUE	TRUE
172686	chr2L	3387898	3388496	FBgn0259950	CG42460	FBtr0300294	-	protein_coding	TRUE	TRUE
97695	chr2L	3668691	3669134	FBgn0259953	CG42463	FBtr0302203	-	protein_coding	TRUE	TRUE
163203	chr2L	3699464	3699826	FBgn0259954	CG42464	FBtr0300300	+	protein_coding	TRUE	TRUE
59572	chr2L	3700195	3700658	FBgn0259955	CG42465	FBtr0300301	+	protein_coding	TRUE	TRUE
61061	chr2L	3701307	3701699	FBgn0259957	CG42467	FBtr0300303	+	protein_coding	TRUE	TRUE
47079	chr2L	11753199	11753530	FBgn0259960	CG42470	FBtr0300308	-	protein_coding	TRUE	TRUE
105153	chr2L	11753640	11754022	FBgn0259961	CG42471	FBtr0300307	-	protein_coding	TRUE	TRUE
130396	chr3L	13291897	13292123	FBgn0259971	CG42481	FBtr0333129	-	protein_coding	TRUE	TRUE
2538	chr2L	11843137	11844012	FBgn0259989	CG42486	FBtr0300437	+	protein_coding	TRUE	TRUE
148834	chr3R	23783910	23784967	FBgn0259990	CG42487	FBtr0300439	-	protein_coding	TRUE	TRUE
63157	chr3R	21308888	21309254	FBgn0259991	CG42488	FBtr0300440	+	protein_coding	TRUE	TRUE
164344	chr3R	4479524	4480488	FBgn0259992	CG42489	FBtr0304002	-	protein_coding	TRUE	TRUE
8903	chr2L	18665232	18666863	FBgn0086200	CG42490	FBtr0306300	+	protein_coding	TRUE	TRUE
191289	chrX	5519709	5542520	FBgn0259994	CG42492	FBtr0310286	-	protein_coding	TRUE	TRUE
138922	chr2R	7666083	7666740	FBgn0260007	CG42493	FBtr0300507	+	protein_coding	TRUE	TRUE
107947	chr3L	3184404	3186549	FBgn0260026	CG42494	FBtr0300584	+	protein_coding	TRUE	TRUE
20996	chr3L	18660461	18661235	FBgn0260027	CG42495	FBtr0300582	+	protein_coding	TRUE	TRUE
105999	chr2R	17579095	17580269	FBgn0260222	CG42496	FBtr0300625	+	protein_coding	TRUE	TRUE
89481	chr2R	17577720	17578643	FBgn0260223	CG42497	FBtr0300626	-	protein_coding	TRUE	TRUE
173553	chr3R	21883069	21883945	FBgn0260224	CG42498	FBtr0300624	-	protein_coding	TRUE	TRUE
61753	chrX	3687497	3688693	FBgn0260225	CG42499	FBtr0300629	+	protein_coding	TRUE	TRUE
110509	chr2R	18551193	18551979	FBgn0034761	CG4250	FBtr0309802	+	protein_coding	TRUE	TRUE
165596	chr3R	9977933	9978276	FBgn0260226	CG42500	FBtr0300627	-	protein_coding	TRUE	TRUE
63140	chr2L	18810036	18810986	FBgn0260228	CG42502	FBtr0300635	-	protein_coding	TRUE	TRUE
154321	chr3R	20951354	20953081	FBgn0260229	CG42503	FBtr0300637	-	protein_coding	TRUE	TRUE
93062	chr3R	7853792	7857479	FBgn0260230	CG42504	FBtr0300639	-	protein_coding	TRUE	TRUE
56181	chr3R	7853792	7857479	FBgn0260231	CG42505	FBtr0300638	-	protein_coding	TRUE	TRUE
122266	chr3L	14741029	14751062	FBgn0260233	CG42507	FBtr0300642	-	protein_coding	TRUE	TRUE
36854	chr3R	15740118	15741131	FBgn0260234	CG42508	FBtr0300643	-	protein_coding	TRUE	TRUE
4473	chr3R	5230097	5233579	FBgn0260237	CG42511	FBtr0300646	+	protein_coding	TRUE	TRUE
174503	chrX	16545409	16547308	FBgn0260238	CG42512	FBtr0300651	+	protein_coding	TRUE	TRUE
9896	chr3L	16484938	16489336	FBgn0260388	CG42514	FBtr0300655	-	protein_coding	TRUE	TRUE
17562	chr2R	4016859	4018837	FBgn0260390	CG42516	FBtr0300660	-	protein_coding	TRUE	TRUE
184084	chr2R	14054732	14055885	FBgn0260392	CG42518	FBtr0300663	+	protein_coding	TRUE	TRUE
113937	chr3L	10616166	10616676	FBgn0260396	CG42521	FBtr0300668	-	protein_coding	TRUE	TRUE
99155	chr2L	4762937	4763951	FBgn0260428	CG42523	FBtr0332499	+	protein_coding	TRUE	TRUE
40649	chr2R	11501607	11537815	FBgn0260429	CG42524	FBtr0300853	+	protein_coding	TRUE	TRUE
61479	chr3L	3188025	3189747	FBgn0260430	CG42525	FBtr0300854	-	protein_coding	TRUE	TRUE
145166	chr3L	9426786	9428499	FBgn0260431	CG42526	FBtr0300855	-	protein_coding	TRUE	TRUE
96194	chr3L	19722094	19723502	FBgn0260434	CG42529	FBtr0300858	+	protein_coding	TRUE	TRUE
100633	chr2R	7751666	7752446	FBgn0260436	CG42531	FBtr0300859	+	protein_coding	TRUE	TRUE
37637	chr2L	7472513	7496307	FBgn0260486	CG42533	FBtr0330723	-	protein_coding	TRUE	TRUE
99000	chr3R	23166344	23197071	FBgn0260487	CG42534	FBtr0300898	+	protein_coding	TRUE	TRUE
60273	chr3L	10623134	10624035	FBgn0260643	CG42535	FBtr0300948	-	protein_coding	TRUE	TRUE
33479	chr3L	10622183	10623169	FBgn0260644	CG42536	FBtr0300949	-	protein_coding	TRUE	TRUE
135501	chr3R	2203519	2203955	FBgn0260645	CG42537	FBtr0301001	+	protein_coding	TRUE	TRUE
52	chr3L	16027624	16027953	FBgn0260646	CG42538	FBtr0301002	+	protein_coding	TRUE	TRUE
87853	chr3L	4556087	4592295	FBgn0260657	CG42540	FBtr0301096	+	protein_coding	TRUE	TRUE
5401	chrX	3785530	3824611	FBgn0260658	CG42541	FBtr0332388	-	protein_coding	TRUE	TRUE
104098	chr3R	11022332	11028699	FBgn0260659	CG42542	FBtr0301101	+	protein_coding	TRUE	TRUE
42536	chr3R	3130314	3130676	FBgn0260713	CG42544	FBtr0301214	+	protein_coding	TRUE	TRUE
112073	chr3R	3826373	3827031	FBgn0260723	CG42550	FBtr0310463	-	protein_coding	TRUE	TRUE
59614	chr3L	21768131	21771105	FBgn0260754	CG42552	FBtr0301251	+	protein_coding	TRUE	TRUE
189933	chr3L	834093	835515	FBgn0260755	CG42553	FBtr0301252	+	protein_coding	TRUE	TRUE
83653	chr3L	835683	836770	FBgn0260756	CG42554	FBtr0301253	+	protein_coding	TRUE	TRUE
56791	chr2L	16889908	16891239	FBgn0260758	CG42556	FBtr0301255	+	protein_coding	TRUE	TRUE
186079	chr3R	25759009	25760309	FBgn0260759	CG42557	FBtr0301256	+	protein_coding	TRUE	TRUE
73682	chr3R	25759009	25760309	FBgn0260760	CG42558	FBtr0301257	+	protein_coding	TRUE	TRUE
185744	chr2R	19487051	19488310	FBgn0260761	CG42559	FBtr0301260	-	protein_coding	TRUE	TRUE
58727	chr2R	19487051	19488310	FBgn0260762	CG42560	FBtr0301262	-	protein_coding	TRUE	TRUE
63828	chr2R	13572223	13573053	FBgn0260763	CG42561	FBtr0301265	+	protein_coding	TRUE	TRUE
164951	chr2R	13573348	13573915	FBgn0260764	CG42562	FBtr0301266	+	protein_coding	TRUE	TRUE
5122	chr3R	2200197	2203070	FBgn0260766	CG42564	FBtr0301268	+	protein_coding	TRUE	TRUE
2932	chr2R	18547988	18548894	FBgn0260767	CG42565	FBtr0301269	+	protein_coding	TRUE	TRUE
109680	chr2R	18549439	18550746	FBgn0260768	CG42566	FBtr0301270	+	protein_coding	TRUE	TRUE
110439	chr2R	20045191	20046835	FBgn0260770	CG42568	FBtr0301273	-	protein_coding	TRUE	TRUE
188091	chrX	9137811	9139958	FBgn0260771	CG42569	FBtr0301275	+	protein_coding	TRUE	TRUE
147678	chr3L	15710919	15713173	FBgn0260776	CG42570	FBtr0332689	+	protein_coding	TRUE	TRUE
132690	chr3L	15709553	15710849	FBgn0260777	CG42571	FBtr0331799	+	protein_coding	TRUE	TRUE
74224	chr3L	11116448	11127763	FBgn0260795	CG42575	FBtr0301438	+	protein_coding	TRUE	TRUE
91684	chrX	20130343	20130621	FBgn0260867	CG42577	FBtr0301567	+	protein_coding	TRUE	TRUE
108537	chrX	20317398	20317730	FBgn0260868	CG42578	FBtr0301566	+	protein_coding	TRUE	TRUE
18515	chrX	20398692	20398991	FBgn0260869	CG42579	FBtr0301565	+	protein_coding	TRUE	TRUE
119207	chrX	20445351	20445650	FBgn0260870	CG42580	FBtr0301564	+	protein_coding	TRUE	TRUE
36123	chrX	19990195	19990507	FBgn0260871	CG42581	FBtr0301573	-	protein_coding	TRUE	TRUE
13329	chrX	20024708	20025421	FBgn0260872	CG42582	FBtr0301571	-	protein_coding	TRUE	TRUE
116774	chrX	20033886	20034203	FBgn0260873	CG42583	FBtr0301570	+	protein_coding	TRUE	TRUE
36092	chr2L	14739914	14741138	FBgn0260953	CG42585	FBtr0301738	+	protein_coding	TRUE	TRUE
107354	chr2L	14741168	14741837	FBgn0260954	CG42586	FBtr0301741	-	protein_coding	TRUE	TRUE
23854	chr2L	14744897	14745210	FBgn0260955	CG42587	FBtr0301742	-	protein_coding	TRUE	TRUE
65411	chr3L	12807354	12817750	FBgn0260965	CG42588	FBtr0304053	+	protein_coding	TRUE	TRUE
12191	chr2L	2128215	2129211	FBgn0031389	CG4259	FBtr0077854	-	protein_coding	TRUE	TRUE
138926	chr3L	8061513	8062367	FBgn0260967	CG42590	FBtr0301744	-	protein_coding	TRUE	TRUE
39800	chr3L	8062553	8063060	FBgn0260968	CG42591	FBtr0301743	-	protein_coding	TRUE	TRUE
100965	chr3R	25661332	25661961	FBgn0260969	CG42592	FBtr0301747	-	protein_coding	TRUE	TRUE
144105	chrX	7829929	7847916	FBgn0260970	CG42593	FBtr0331298	+	protein_coding	TRUE	TRUE
62083	chrX	4734990	4799908	FBgn0260971	CG42594	FBtr0301750	+	protein_coding	TRUE	TRUE
138444	chr2RHet	1849606	1974340	FBgn0260995	CG42596	FBtr0301776	+	protein_coding	TRUE	TRUE
10120	chr2L	22064693	22065280	FBgn0260996	CG42597	FBtr0301799	-	protein_coding	TRUE	TRUE
118425	chr3LHet	1701500	1703582	FBgn0260997	CG42598	FBtr0301800	-	protein_coding	TRUE	TRUE
39932	chr3R	14754918	14803810	FBgn0261262	CG42613	FBtr0304685	+	protein_coding	TRUE	TRUE
149179	chr2R	4624875	4625295	FBgn0261267	CG42615	FBtr0302222	+	protein_coding	TRUE	TRUE
149249	chr3RHet	2204674	2308114	FBgn0261280	CG42617	FBtr0302215	+	protein_coding	TRUE	TRUE
84722	chr3RHet	1506266	1597394	FBgn0261281	CG42618	FBtr0302219	-	protein_coding	TRUE	TRUE
136446	chrU	3775407	3776309	FBgn0261334	CG42619	FBtr0302236	-	protein_coding	TRUE	TRUE
58521	chrU	8502214	8502369	FBgn0261335	CG42620	FBtr0302239	+	protein_coding	TRUE	TRUE
163126	chr3RHet	558007	672236	FBgn0261336	CG42621	FBtr0302249	-	protein_coding	TRUE	TRUE
86585	chrU	549171	549287	FBgn0261337	CG42622	FBtr0302252	+	protein_coding	TRUE	TRUE
189595	chrU	383099	474235	FBgn0261338	CG42623	FBtr0302254	+	protein_coding	TRUE	TRUE
112059	chr3RHet	838957	839929	FBgn0261339	CG42624	FBtr0302256	+	protein_coding	TRUE	TRUE
49330	chrX	12930022	12970156	FBgn0261388	CG42629	FBtr0302270	+	protein_coding	TRUE	TRUE
27625	chr3L	11702079	11703670	FBgn0261353	CG42630	FBtr0302271	+	protein_coding	TRUE	TRUE
46718	chr3R	6606687	6607989	FBgn0261356	CG42633	FBtr0302274	-	protein_coding	TRUE	TRUE
83793	chr2L	18007935	18008962	FBgn0261357	CG42634	FBtr0302275	+	protein_coding	TRUE	TRUE
167141	chr2L	18007935	18008962	FBgn0261358	CG42635	FBtr0302276	+	protein_coding	TRUE	TRUE
77589	chr3L	19712627	19786669	FBgn0261360	CG42637	FBtr0302279	-	protein_coding	TRUE	TRUE
49472	chr3L	19738934	19742819	FBgn0261361	CG42638	FBtr0302283	-	protein_coding	TRUE	TRUE
25176	chr2R	18952307	18954706	FBgn0261363	CG42640	FBtr0302290	+	protein_coding	TRUE	TRUE
119313	chrU	9338	16131	FBgn0261404	CG42644	FBtr0310454	+	protein_coding	TRUE	TRUE
84201	chr2R	13486894	13487112	FBgn0261501	CG42649	FBtr0302392	-	protein_coding	TRUE	TRUE
166029	chr3R	3217204	3217979	FBgn0261502	CG42650	FBtr0302394	+	protein_coding	TRUE	TRUE
64104	chr3R	2636002	2638311	FBgn0261503	CG42651	FBtr0302395	-	protein_coding	TRUE	TRUE
73881	chr3L	19946894	19947610	FBgn0261506	CG42654	FBtr0331803	-	protein_coding	TRUE	TRUE
120377	chr3L	19946071	19946812	FBgn0261507	CG42655	FBtr0307886	-	protein_coding	TRUE	TRUE
3447	chr3R	3318683	3318993	FBgn0261508	CG42656	FBtr0302437	-	protein_coding	TRUE	TRUE
8534	chrX	9582222	9583328	FBgn0261522	CG42657	FBtr0302457	+	protein_coding	TRUE	TRUE
115298	chr2L	2287025	2287933	FBgn0261523	CG42658	FBtr0302458	-	protein_coding	TRUE	TRUE
54747	chr2L	18007360	18007843	FBgn0261531	CG42659	FBtr0303712	+	protein_coding	TRUE	TRUE
63338	chr2R	17049218	17056163	FBgn0034598	CG4266	FBtr0071629	-	protein_coding	TRUE	TRUE
56529	chr3L	7458609	7461908	FBgn0261536	CG42660	FBtr0302558	+	protein_coding	TRUE	TRUE
189860	chr3L	7458609	7461908	FBgn0261537	CG42661	FBtr0302559	+	protein_coding	TRUE	TRUE
110267	chr2R	11586231	11589199	FBgn0261538	CG42662	FBtr0302556	-	protein_coding	TRUE	TRUE
85465	chr2R	8592679	8639050	FBgn0261545	CG42663	FBtr0302644	+	protein_coding	TRUE	TRUE
49352	chrX	1667752	1746966	FBgn0261548	CG42666	FBtr0309966	+	protein_coding	TRUE	TRUE
81492	chr3R	16135066	16149918	FBgn0261550	CG42668	FBtr0306633	+	protein_coding	TRUE	TRUE
163471	chr3L	2377719	2464849	FBgn0261551	CG42669	FBtr0331411	+	protein_coding	TRUE	TRUE
154534	chr2L	2242379	2244415	FBgn0031405	CG4267	FBtr0077751	+	protein_coding	TRUE	TRUE
125327	chr3L	11207600	11222735	FBgn0261553	CG42671	FBtr0304933	+	protein_coding	TRUE	TRUE
46501	chr2R	17183178	17197916	FBgn0261554	CG42672	FBtr0302701	+	protein_coding	TRUE	TRUE
104530	chr3L	9540320	9589813	FBgn0261555	CG42673	FBtr0302711	+	protein_coding	TRUE	TRUE
106126	chr3L	20142714	20191417	FBgn0261556	CG42674	FBtr0302715	-	protein_coding	TRUE	TRUE
167497	chr3R	1639544	1644542	FBgn0261561	CG42675	FBtr0303165	+	protein_coding	TRUE	TRUE
174114	chr3L	1803107	1806819	FBgn0261562	CG42676	FBtr0302730	+	protein_coding	TRUE	TRUE
153772	chr2R	18812613	18819567	FBgn0261564	CG42678	FBtr0302769	+	protein_coding	TRUE	TRUE
122005	chr2L	14587988	14588234	FBgn0261566	CG42680	FBtr0302802	-	protein_coding	TRUE	TRUE
16220	chr2L	14744435	14744817	FBgn0261567	CG42681	FBtr0302803	+	protein_coding	TRUE	TRUE
187884	chr2L	14842128	14843101	FBgn0261568	CG42682	FBtr0302804	+	protein_coding	TRUE	TRUE
80858	chrX	11113464	11187732	FBgn0261569	CG42683	FBtr0332902	-	protein_coding	TRUE	TRUE
106592	chrX	17604178	17645718	FBgn0261570	CG42684	FBtr0302835	+	protein_coding	TRUE	TRUE
187520	chr2L	14724658	14730001	FBgn0261571	CG42685	FBtr0302857	-	protein_coding	TRUE	TRUE
4857	chr3R	18465530	18491109	FBgn0261572	CG42686	FBtr0302858	+	protein_coding	TRUE	TRUE
37892	chr2L	19181965	19182810	FBgn0261578	CG42688	FBtr0332576	-	protein_coding	TRUE	TRUE
126393	chr3L	21760562	21770187	FBgn0261579	CG42689	FBtr0302891	+	protein_coding	TRUE	TRUE
141380	chr2R	18486860	18487841	FBgn0034741	CG4269	FBtr0071854	+	protein_coding	TRUE	TRUE
143732	chr2R	15832463	15833194	FBgn0261580	CG42690	FBtr0302889	-	protein_coding	TRUE	TRUE
97336	chr2R	15833236	15834254	FBgn0261581	CG42691	FBtr0302888	-	protein_coding	TRUE	TRUE
55602	chr2L	14008127	14008820	FBgn0261582	CG42692	FBtr0302893	+	protein_coding	TRUE	TRUE
150034	chr3R	27533592	27534062	FBgn0261583	CG42693	FBtr0302894	-	protein_coding	TRUE	TRUE
32256	chr2R	18829772	18832670	FBgn0261584	CG42694	FBtr0334011	+	protein_coding	TRUE	TRUE
119447	chr2L	21326660	21327114	FBgn0261586	CG42696	FBtr0302900	+	protein_coding	TRUE	TRUE
11620	chr2R	14499150	14500235	FBgn0261587	CG42697	FBtr0302904	-	protein_coding	TRUE	TRUE
30084	chrX	5658608	5683609	FBgn0261610	CG42699	FBtr0302921	+	protein_coding	TRUE	TRUE
178719	chr2L	2263464	2264241	FBgn0031407	CG4270	FBtr0077754	+	protein_coding	TRUE	TRUE
104234	chr2R	8167278	8185752	FBgn0261611	CG42700	FBtr0302922	+	protein_coding	TRUE	TRUE
92349	chr2R	18988755	18989224	FBgn0261614	CG42703	FBtr0302953	-	protein_coding	TRUE	TRUE
176367	chrX	7306701	7307329	FBgn0261615	CG42704	FBtr0302954	+	protein_coding	TRUE	TRUE
96603	chrX	7307915	7308319	FBgn0261616	CG42705	FBtr0302955	+	protein_coding	TRUE	TRUE
128859	chr2R	8557988	8567094	FBgn0261625	CG42708	FBtr0302974	-	protein_coding	TRUE	TRUE
96094	chr3L	12783292	12789184	FBgn0261674	CG42709	FBtr0302980	+	protein_coding	TRUE	TRUE
13832	chr2L	2285163	2285926	FBgn0031409	CG4271	FBtr0077756	+	protein_coding	TRUE	TRUE
