	chrom	start	end	gid	gname	tid	strand	biotype	byname.uniq	bygid.uniq
7272	chrXV	662401	663582	YOR176W	HEM15	YOR176W	+	protein_coding	TRUE	TRUE
9666	chrVII	419527	420555	YGL040C	HEM2	YGL040C	-	protein_coding	TRUE	TRUE
12382	chrIV	92762	93745	YDL205C	HEM3	YDL205C	-	protein_coding	TRUE	TRUE
11460	chrXV	842817	843644	YOR278W	HEM4	YOR278W	+	protein_coding	TRUE	TRUE
5097	chrXV	762825	766565	YOR227W	HER1	YOR227W	+	protein_coding	TRUE	TRUE
13130	chrXIII	855399	856793	YMR293C	HER2	YMR293C	-	protein_coding	TRUE	TRUE
3022	chrXV	781994	783298	YOR237W	HES1	YOR237W	+	protein_coding	TRUE	TRUE
10586	chrXIII	677193	683564	YMR207C	HFA1	YMR207C	-	protein_coding	TRUE	TRUE
6280	chrXIII	490394	491992	YMR110C	HFD1	YMR110C	-	protein_coding	TRUE	TRUE
8444	chrXVI	69485	70951	YPL254W	HFI1	YPL254W	+	protein_coding	TRUE	TRUE
1431	chrVII	27921	31636	YGL251C	HFM1	YGL251C	-	protein_coding	TRUE	TRUE
4637	chrVII	870232	871416	YGR187C	HGH1	YGR187C	-	protein_coding	TRUE	TRUE
12010	chrII	255373	255684	YBR009C	HHF1	YBR009C	-	protein_coding	TRUE	TRUE
14535	chrXIV	576727	577038	YNL030W	HHF2	YNL030W	+	protein_coding	TRUE	TRUE
6850	chrXVI	308828	309604	YPL127C	HHO1	YPL127C	-	protein_coding	TRUE	TRUE
5627	chrII	256331	256741	YBR010W	HHT1	YBR010W	+	protein_coding	TRUE	TRUE
3583	chrXIV	575640	576050	YNL031C	HHT2	YNL031C	-	protein_coding	TRUE	TRUE
2790	chrV	42652	42960	YEL059W	HHY1	YEL059W	+	protein_coding	TRUE	TRUE
3389	chrXII	99044	100201	YLL022C	HIF1	YLL022C	-	protein_coding	TRUE	TRUE
579	chrIV	1102184	1103428	YDR317W	HIM1	YDR317W	+	protein_coding	TRUE	TRUE
14581	chrVII	880420	882231	YGR191W	HIP1	YGR191W	+	protein_coding	TRUE	TRUE
603	chrII	209653	212175	YBL008W	HIR1	YBL008W	+	protein_coding	TRUE	TRUE
12667	chrXV	402761	405388	YOR038C	HIR2	YOR038C	-	protein_coding	TRUE	TRUE
9304	chrX	690750	695696	YJR140C	HIR3	YJR140C	-	protein_coding	TRUE	TRUE
4846	chrV	264892	265785	YER055C	HIS1	YER055C	-	protein_coding	TRUE	TRUE
8637	chrVI	203743	204750	YFR025C	HIS2	YFR025C	-	protein_coding	TRUE	TRUE
2235	chrXV	721946	722608	YOR202W	HIS3	YOR202W	+	protein_coding	TRUE	TRUE
6658	chrIII	65934	68333	YCL030C	HIS4	YCL030C	-	protein_coding	TRUE	TRUE
10350	chrIX	142928	144085	YIL116W	HIS5	YIL116W	+	protein_coding	TRUE	TRUE
2891	chrIX	314035	314820	YIL020C	HIS6	YIL020C	-	protein_coding	TRUE	TRUE
5655	chrII	714807	716465	YBR248C	HIS7	YBR248C	-	protein_coding	TRUE	TRUE
7759	chrX	538772	539266	YJR055W	HIT1	YJR055W	+	protein_coding	TRUE	TRUE
13054	chrIV	1306267	1311675	YDR420W	HKR1	YDR420W	+	protein_coding	TRUE	TRUE
454	chrXIII	577718	578392	YMR161W	HLJ1	YMR161W	+	protein_coding	TRUE	TRUE
10014	chrIV	1494586	1495857	YDR528W	HLR1	YDR528W	+	protein_coding	TRUE	TRUE
8003	chrV	270737	271126	YER057C	HMF1	YER057C	-	protein_coding	TRUE	TRUE
305	chrXIII	115734	118898	YML075C	HMG1	YML075C	-	protein_coding	TRUE	TRUE
5373	chrXII	1032627	1035764	YLR450W	HMG2	YLR450W	+	protein_coding	TRUE	TRUE
11592	chrXV	139227	141347	YOL095C	HMI1	YOL095C	-	protein_coding	TRUE	TRUE
2201	chrIII	13282	13809	YCL066W	HMLALPHA1	YCL066W	+	protein_coding	TRUE	TRUE
1266	chrIII	12386	13018	YCL067C	HMLALPHA2	YCL067C	-	protein_coding	TRUE	TRUE
7904	chrIV	812110	812850	YDR174W	HMO1	YDR174W	+	protein_coding	TRUE	TRUE
1229	chrIII	293835	294321	YCR097W	HMRA1	YCR097W	+	protein_coding	TRUE	TRUE
4448	chrIII	293179	293538	YCR096C	HMRA2	YCR096C	-	protein_coding	TRUE	TRUE
1101	chrXV	389771	391075	YOR032C	HMS1	YOR032C	-	protein_coding	TRUE	TRUE
4987	chrX	704196	705272	YJR147W	HMS2	YJR147W	+	protein_coding	TRUE	TRUE
6131	chrII	304930	305976	YBR034C	HMT1	YBR034C	-	protein_coding	TRUE	TRUE
10421	chrXII	552724	553677	YLR205C	HMX1	YLR205C	-	protein_coding	TRUE	TRUE
7073	chrVII	362225	363916	YGL077C	HNM1	YGL077C	-	protein_coding	TRUE	TRUE
409	chrIV	239019	239606	YDL125C	HNT1	YDL125C	-	protein_coding	TRUE	TRUE
108	chrIV	1072746	1073488	YDR305C	HNT2	YDR305C	-	protein_coding	TRUE	TRUE
4065	chrXV	811671	812324	YOR258W	HNT3	YOR258W	+	protein_coding	TRUE	TRUE
520	chrIV	46271	48031	YDL227C	HO	YDL227C	-	protein_coding	TRUE	TRUE
7260	chrX	573981	575171	YJR075W	HOC1	YJR075W	+	protein_coding	TRUE	TRUE
5182	chrXIII	335298	337307	YMR032W	HOF1	YMR032W	+	protein_coding	TRUE	TRUE
10277	chrXII	371620	372927	YLR113W	HOG1	YLR113W	+	protein_coding	TRUE	TRUE
12490	chrXIV	728426	730186	YNR055C	HOL1	YNR055C	-	protein_coding	TRUE	TRUE
12195	chrIV	770357	771454	YDR158W	HOM2	YDR158W	+	protein_coding	TRUE	TRUE
151	chrV	256375	257958	YER052C	HOM3	YER052C	-	protein_coding	TRUE	TRUE
9687	chrX	689445	690524	YJR139C	HOM6	YJR139C	-	protein_coding	TRUE	TRUE
8832	chrIX	226602	228419	YIL072W	HOP1	YIL072W	+	protein_coding	TRUE	TRUE
1330	chrVII	435625	436351	YGL033W	HOP2	YGL033W	+	protein_coding	TRUE	TRUE
3372	chrV	279930	280682	YER062C	HOR2	YER062C	-	protein_coding	TRUE	TRUE
7528	chrXIII	774752	774931	YMR251W-A	HOR7	YMR251W-A	+	protein_coding	TRUE	TRUE
11887	chrXVI	682941	684353	YPR068C	HOS1	YPR068C	-	protein_coding	TRUE	TRUE
3030	chrVII	140368	141726	YGL194C	HOS2	YGL194C	-	protein_coding	TRUE	TRUE
10765	chrXVI	329606	331699	YPL116W	HOS3	YPL116W	+	protein_coding	TRUE	TRUE
6626	chrIX	151595	154846	YIL112W	HOS4	YIL112W	+	protein_coding	TRUE	TRUE
8090	chrXIII	605981	608140	YMR172W	HOT1	YMR172W	+	protein_coding	TRUE	TRUE
13728	chrXI	280509	280859	YKL084W	HOT13	YKL084W	+	protein_coding	TRUE	TRUE
12308	chrXVI	922909	923379	YPR193C	HPA2	YPR193C	-	protein_coding	TRUE	TRUE
13492	chrV	26667	27206	YEL066W	HPA3	YEL066W	+	protein_coding	TRUE	TRUE
3348	chrII	653356	655317	YBR215W	HPC2	YBR215W	+	protein_coding	TRUE	TRUE
3747	chrXV	28703	31606	YOL155C	HPF1	YOL155C	-	protein_coding	TRUE	TRUE
11858	chrIX	156045	157178	YIL110W	HPM1	YIL110W	+	protein_coding	TRUE	TRUE
9228	chrIV	730578	732836	YDR138W	HPR1	YDR138W	+	protein_coding	TRUE	TRUE
4167	chrIV	1270068	1270733	YDR399W	HPT1	YDR399W	+	protein_coding	TRUE	TRUE
4475	chrXIV	622915	624621	YNL004W	HRB1	YNL004W	+	protein_coding	TRUE	TRUE
1551	chrXV	301380	303035	YOL013C	HRD1	YOL013C	-	protein_coding	TRUE	TRUE
12602	chrXII	556788	559289	YLR207W	HRD3	YLR207W	+	protein_coding	TRUE	TRUE
2856	chrXII	730825	731559	YLR301W	HRI1	YLR301W	+	protein_coding	TRUE	TRUE
1097	chrXV	822588	824867	YOR267C	HRK1	YOR267C	-	protein_coding	TRUE	TRUE
5884	chrXV	87844	89448	YOL123W	HRP1	YOL123W	+	protein_coding	TRUE	TRUE
8359	chrIV	1039728	1042961	YDR291W	HRQ1	YDR291W	+	protein_coding	TRUE	TRUE
6256	chrXVI	164276	165760	YPL204W	HRR25	YPL204W	+	protein_coding	TRUE	TRUE
11918	chrXV	70325	70690	YOL133W	HRT1	YOL133W	+	protein_coding	TRUE	TRUE
7618	chrXII	336231	337265	YLR097C	HRT3	YLR097C	-	protein_coding	TRUE	TRUE
971	chrXIII	632355	634472	YMR186W	HSC82	YMR186W	+	protein_coding	TRUE	TRUE
14037	chrVIII	102612	103970	YHL002W	HSE1	YHL002W	+	protein_coding	TRUE	TRUE
14301	chrVII	368753	371254	YGL073W	HSF1	YGL073W	+	protein_coding	TRUE	TRUE
13249	chrXIII	845571	848486	YMR288W	HSH155	YMR288W	+	protein_coding	TRUE	TRUE
5375	chrXV	912822	913463	YOR319W	HSH49	YOR319W	+	protein_coding	TRUE	TRUE
13905	chrXI	184803	185012	YKL138C-A	HSK3	YKL138C-A	-	protein_coding	TRUE	TRUE
5713	chrXI	248920	253476	YKL101W	HSL1	YKL101W	+	protein_coding	TRUE	TRUE
2476	chrII	501804	504287	YBR133C	HSL7	YBR133C	-	protein_coding	TRUE	TRUE
7400	chrII	746361	747803	YBR272C	HSM3	YBR272C	-	protein_coding	TRUE	TRUE
14674	chrXV	370524	370844	YOR020C	HSP10	YOR020C	-	protein_coding	TRUE	TRUE
8934	chrXII	88623	91349	YLL026W	HSP104	YLL026W	+	protein_coding	TRUE	TRUE
13024	chrVI	107256	107585	YFL014W	HSP12	YFL014W	+	protein_coding	TRUE	TRUE
7022	chrX	120449	121690	YJL159W	HSP150	YJL159W	+	protein_coding	TRUE	TRUE
13074	chrII	382030	382674	YBR072W	HSP26	YBR072W	+	protein_coding	TRUE	TRUE
9435	chrIII	156109	157107	YCR021C	HSP30	YCR021C	-	protein_coding	TRUE	TRUE
1466	chrIV	1501447	1502160	YDR533C	HSP31	YDR533C	-	protein_coding	TRUE	TRUE
2150	chrXVI	11887	12600	YPL280W	HSP32	YPL280W	+	protein_coding	TRUE	TRUE
2897	chrXV	1078545	1079258	YOR391C	HSP33	YOR391C	-	protein_coding	TRUE	TRUE
4053	chrIV	806621	807748	YDR171W	HSP42	YDR171W	+	protein_coding	TRUE	TRUE
8559	chrXII	663284	665002	YLR259C	HSP60	YLR259C	-	protein_coding	TRUE	TRUE
458	chrIV	971808	974243	YDR258C	HSP78	YDR258C	-	protein_coding	TRUE	TRUE
4465	chrXVI	96496	98625	YPL240C	HSP82	YPL240C	-	protein_coding	TRUE	TRUE
2877	chrXV	200368	201879	YOL068C	HST1	YOL068C	-	protein_coding	TRUE	TRUE
22	chrXVI	525810	526883	YPL015C	HST2	YPL015C	-	protein_coding	TRUE	TRUE
14589	chrXV	378219	379562	YOR025W	HST3	YOR025W	+	protein_coding	TRUE	TRUE
1612	chrIV	842337	843449	YDR191W	HST4	YDR191W	+	protein_coding	TRUE	TRUE
3503	chrVII	940869	942215	YGR223C	HSV2	YGR223C	-	protein_coding	TRUE	TRUE
933	chrIV	915530	915928	YDR225W	HTA1	YDR225W	+	protein_coding	TRUE	TRUE
1863	chrII	235394	235792	YBL003C	HTA2	YBL003C	-	protein_coding	TRUE	TRUE
5994	chrIV	914317	914712	YDR224C	HTB1	YDR224C	-	protein_coding	TRUE	TRUE
14222	chrII	236492	236887	YBL002W	HTB2	YBL002W	+	protein_coding	TRUE	TRUE
3393	chrVIII	230970	231812	YHR067W	HTD2	YHR067W	+	protein_coding	TRUE	TRUE
1065	chrIII	155320	155556	YCR020W-B	HTL1	YCR020W-B	+	protein_coding	TRUE	TRUE
11635	chrXVI	637379	639019	YPR033C	HTS1	YPR033C	-	protein_coding	TRUE	TRUE
11195	chrXV	303579	303983	YOL012C	HTZ1	YOL012C	-	protein_coding	TRUE	TRUE
3825	chrVII	1026057	1026653	YGR268C	HUA1	YGR268C	-	protein_coding	TRUE	TRUE
6258	chrXV	848478	849209	YOR284W	HUA2	YOR284W	+	protein_coding	TRUE	TRUE
10359	chrXIV	687243	687464	YNR032C-A	HUB1	YNR032C-A	-	protein_coding	TRUE	TRUE
9650	chrXIII	158760	158966	YML058W-A	HUG1	YML058W-A	+	protein_coding	TRUE	TRUE
9224	chrX	500713	503391	YJR036C	HUL4	YJR036C	-	protein_coding	TRUE	TRUE
2868	chrVII	238353	241085	YGL141W	HUL5	YGL141W	+	protein_coding	TRUE	TRUE
2172	chrVII	187464	187796	YGL168W	HUR1	YGL168W	+	protein_coding	TRUE	TRUE
10037	chrXVI	87014	88033	YPL244C	HUT1	YPL244C	-	protein_coding	TRUE	TRUE
3049	chrV	228456	229205	YER039C	HVG1	YER039C	-	protein_coding	TRUE	TRUE
9821	chrVI	253592	255049	YFR053C	HXK1	YFR053C	-	protein_coding	TRUE	TRUE
6070	chrVII	23935	25395	YGL253W	HXK2	YGL253W	+	protein_coding	TRUE	TRUE
8470	chrVIII	290913	292625	YHR094C	HXT1	YHR094C	-	protein_coding	TRUE	TRUE
14024	chrVI	112345	113985	YFL011W	HXT10	YFL011W	+	protein_coding	TRUE	TRUE
9497	chrXV	25273	26976	YOL156W	HXT11	YOL156W	+	protein_coding	TRUE	TRUE
1541	chrV	21537	23231	YEL069C	HXT13	YEL069C	-	protein_coding	TRUE	TRUE
8476	chrXIV	38707	40329	YNL318C	HXT14	YNL318C	-	protein_coding	TRUE	TRUE
8709	chrIV	11657	13360	YDL245C	HXT15	YDL245C	-	protein_coding	TRUE	TRUE
6692	chrX	732440	734143	YJR158W	HXT16	YJR158W	+	protein_coding	TRUE	TRUE
3915	chrXIV	772657	774351	YNR072W	HXT17	YNR072W	+	protein_coding	TRUE	TRUE
13651	chrXIII	288079	289704	YMR011W	HXT2	YMR011W	+	protein_coding	TRUE	TRUE
7587	chrIV	1162957	1164660	YDR345C	HXT3	YDR345C	-	protein_coding	TRUE	TRUE
683	chrVIII	287081	288811	YHR092C	HXT4	YHR092C	-	protein_coding	TRUE	TRUE
13148	chrVIII	294669	296447	YHR096C	HXT5	YHR096C	-	protein_coding	TRUE	TRUE
11383	chrIV	1159608	1161320	YDR343C	HXT6	YDR343C	-	protein_coding	TRUE	TRUE
5511	chrIV	1154216	1155928	YDR342C	HXT7	YDR342C	-	protein_coding	TRUE	TRUE
13957	chrX	26887	28596	YJL214W	HXT8	YJL214W	+	protein_coding	TRUE	TRUE
9083	chrX	19497	21200	YJL219W	HXT9	YJL219W	+	protein_coding	TRUE	TRUE
6103	chrXI	84704	85903	YKL189W	HYM1	YKL189W	+	protein_coding	TRUE	TRUE
13376	chrV	85676	86149	YEL034W	HYP2	YEL034W	+	protein_coding	TRUE	TRUE
12300	chrIX	423128	423619	YIR037W	HYR1	YIR037W	+	protein_coding	TRUE	TRUE
11261	chrXV	559961	560677	YOR126C	IAH1	YOR126C	-	protein_coding	TRUE	TRUE
8701	chrX	649776	651269	YJR122W	IBA57	YJR122W	+	protein_coding	TRUE	TRUE
4949	chrXIV	325265	326320	YNL164C	IBD2	YNL164C	-	protein_coding	TRUE	TRUE
12815	chrIX	193595	195070	YIL090W	ICE2	YIL090W	+	protein_coding	TRUE	TRUE
1791	chrV	285241	286914	YER065C	ICL1	YER065C	-	protein_coding	TRUE	TRUE
11928	chrXVI	567269	568996	YPR006C	ICL2	YPR006C	-	protein_coding	TRUE	TRUE
1254	chrV	316807	318342	YER078C	ICP55	YER078C	-	protein_coding	TRUE	TRUE
13116	chrII	553543	554310	YBR157C	ICS2	YBR157C	-	protein_coding	TRUE	TRUE
13647	chrX	294666	295061	YJL077C	ICS3	YJL077C	-	protein_coding	TRUE	TRUE
2098	chrXII	339744	340928	YLR099C	ICT1	YLR099C	-	protein_coding	TRUE	TRUE
9226	chrXIII	654034	654417	YMR195W	ICY1	YMR195W	+	protein_coding	TRUE	TRUE
13103	chrXVI	74309	74719	YPL250C	ICY2	YPL250C	-	protein_coding	TRUE	TRUE
6880	chrXIV	557920	559002	YNL037C	IDH1	YNL037C	-	protein_coding	TRUE	TRUE
2231	chrXV	580250	581359	YOR136W	IDH2	YOR136W	+	protein_coding	TRUE	TRUE
13122	chrXVI	327864	328730	YPL117C	IDI1	YPL117C	-	protein_coding	TRUE	TRUE
7386	chrIV	334835	336121	YDL066W	IDP1	YDL066W	+	protein_coding	TRUE	TRUE
1517	chrXII	504591	505829	YLR174W	IDP2	YLR174W	+	protein_coding	TRUE	TRUE
9681	chrXIV	614821	616083	YNL009W	IDP3	YNL009W	+	protein_coding	TRUE	TRUE
10730	chrX	143292	144701	YJL146W	IDS2	YJL146W	+	protein_coding	TRUE	TRUE
1014	chrVI	107852	109930	YFL013C	IES1	YFL013C	-	protein_coding	TRUE	TRUE
8613	chrXIV	244468	245430	YNL215W	IES2	YNL215W	+	protein_coding	TRUE	TRUE
7469	chrXII	247201	247953	YLR052W	IES3	YLR052W	+	protein_coding	TRUE	TRUE
14422	chrXV	689624	689974	YOR189W	IES4	YOR189W	+	protein_coding	TRUE	TRUE
4746	chrV	342855	343232	YER092W	IES5	YER092W	+	protein_coding	TRUE	TRUE
2544	chrV	69757	70257	YEL044W	IES6	YEL044W	+	protein_coding	TRUE	TRUE
2502	chrII	558685	559728	YBR159W	IFA38	YBR159W	+	protein_coding	TRUE	TRUE
14451	chrXII	582233	585490	YLR223C	IFH1	YLR223C	-	protein_coding	TRUE	TRUE
2251	chrXV	278056	280086	YOL023W	IFM1	YOL023W	+	protein_coding	TRUE	TRUE
12643	chrVI	182274	182861	YFR017C	IGD1	YFR017C	-	protein_coding	TRUE	TRUE
13564	chrXIV	340352	340858	YNL157W	IGO1	YNL157W	+	protein_coding	TRUE	TRUE
6234	chrVIII	370054	370449	YHR132W-A	IGO2	YHR132W-A	+	protein_coding	TRUE	TRUE
4534	chrVIII	480990	481919	YHR187W	IKI1	YHR187W	+	protein_coding	TRUE	TRUE
9533	chrXII	888851	892900	YLR384C	IKI3	YLR384C	-	protein_coding	TRUE	TRUE
6977	chrX	328118	330121	YJL057C	IKS1	YJL057C	-	protein_coding	TRUE	TRUE
7943	chrX	643490	644101	YJR118C	ILM1	YJR118C	-	protein_coding	TRUE	TRUE
13917	chrII	81043	84261	YBL076C	ILS1	YBL076C	-	protein_coding	TRUE	TRUE
13062	chrV	328477	330207	YER086W	ILV1	YER086W	+	protein_coding	TRUE	TRUE
3557	chrXIII	484084	486147	YMR108W	ILV2	YMR108W	+	protein_coding	TRUE	TRUE
8214	chrX	464451	466208	YJR016C	ILV3	YJR016C	-	protein_coding	TRUE	TRUE
6620	chrXII	838066	839253	YLR355C	ILV5	YLR355C	-	protein_coding	TRUE	TRUE
13692	chrIII	104619	105548	YCL009C	ILV6	YCL009C	-	protein_coding	TRUE	TRUE
5099	chrVII	1067222	1068991	YGR287C	IMA1	YGR287C	-	protein_coding	TRUE	TRUE
13579	chrXV	22525	24294	YOL157C	IMA2	YOL157C	-	protein_coding	TRUE	TRUE
4450	chrIX	16784	18553	YIL172C	IMA3	YIL172C	-	protein_coding	TRUE	TRUE
178	chrX	16767	18536	YJL221C	IMA4	YJL221C	-	protein_coding	TRUE	TRUE
11241	chrX	24341	26086	YJL216C	IMA5	YJL216C	-	protein_coding	TRUE	TRUE
3059	chrI	227742	228953	YAR073W	IMD1	YAR073W	+	protein_coding	TRUE	TRUE
11174	chrVIII	554396	555967	YHR216W	IMD2	YHR216W	+	protein_coding	TRUE	TRUE
10541	chrXII	1002557	1004128	YLR432W	IMD3	YLR432W	+	protein_coding	TRUE	TRUE
14442	chrXIII	162194	164176	YML056C	IMD4	YML056C	-	protein_coding	TRUE	TRUE
14466	chrX	604569	605651	YJR094C	IME1	YJR094C	-	protein_coding	TRUE	TRUE
6101	chrX	221390	223327	YJL106W	IME2	YJL106W	+	protein_coding	TRUE	TRUE
12368	chrVII	142246	144048	YGL192W	IME4	YGL192W	+	protein_coding	TRUE	TRUE
14171	chrIII	209914	210423	YCR046C	IMG1	YCR046C	-	protein_coding	TRUE	TRUE
7160	chrIII	240103	240543	YCR071C	IMG2	YCR071C	-	protein_coding	TRUE	TRUE
6497	chrXII	749034	751769	YLR309C	IMH1	YLR309C	-	protein_coding	TRUE	TRUE
1145	chrX	684567	689321	YJR138W	IML1	YJR138W	+	protein_coding	TRUE	TRUE
4241	chrX	281185	283380	YJL082W	IML2	YJL082W	+	protein_coding	TRUE	TRUE
11031	chrII	453793	454530	YBR107C	IML3	YBR107C	-	protein_coding	TRUE	TRUE
7775	chrVII	546441	547469	YGR031W	IMO32	YGR031W	+	protein_coding	TRUE	TRUE
8976	chrXIII	561956	562528	YMR150C	IMP1	YMR150C	-	protein_coding	TRUE	TRUE
6349	chrXIII	341142	341675	YMR035W	IMP2	YMR035W	+	protein_coding	TRUE	TRUE
9312	chrIX	53981	55021	YIL154C	IMP2'	YIL154C	-	protein_coding	TRUE	TRUE
8651	chrVIII	393534	394085	YHR148W	IMP3	YHR148W	+	protein_coding	TRUE	TRUE
1739	chrXIV	485607	486479	YNL075W	IMP4	YNL075W	+	protein_coding	TRUE	TRUE
4624	chrIV	135179	135436	YDL181W	INH1	YDL181W	+	protein_coding	TRUE	TRUE
3489	chrVIII	197398	198285	YHR046C	INM1	YHR046C	-	protein_coding	TRUE	TRUE
5806	chrIV	1035995	1036873	YDR287W	INM2	YDR287W	+	protein_coding	TRUE	TRUE
9296	chrXIV	346313	347542	YNL152W	INN1	YNL152W	+	protein_coding	TRUE	TRUE
2026	chrX	134332	135933	YJL153C	INO1	YJL153C	-	protein_coding	TRUE	TRUE
9103	chrIV	698554	699468	YDR123C	INO2	YDR123C	-	protein_coding	TRUE	TRUE
7166	chrXV	111431	111886	YOL108C	INO4	YOL108C	-	protein_coding	TRUE	TRUE
13556	chrVII	221104	225573	YGL150C	INO80	YGL150C	-	protein_coding	TRUE	TRUE
6460	chrXIII	670063	671325	YMR204C	INP1	YMR204C	-	protein_coding	TRUE	TRUE
10872	chrXIII	584271	586388	YMR163C	INP2	YMR163C	-	protein_coding	TRUE	TRUE
1853	chrIX	350591	353431	YIL002C	INP51	YIL002C	-	protein_coding	TRUE	TRUE
1163	chrXIV	420944	424495	YNL106C	INP52	YNL106C	-	protein_coding	TRUE	TRUE
11023	chrXV	525278	528601	YOR109W	INP53	YOR109W	+	protein_coding	TRUE	TRUE
10698	chrXV	204731	205885	YOL065C	INP54	YOL065C	-	protein_coding	TRUE	TRUE
7693	chrXII	329677	332115	YLR095C	IOC2	YLR095C	-	protein_coding	TRUE	TRUE
1575	chrVI	169922	172285	YFR013W	IOC3	YFR013W	+	protein_coding	TRUE	TRUE
12161	chrXIII	355384	356811	YMR044W	IOC4	YMR044W	+	protein_coding	TRUE	TRUE
2990	chrVIII	276764	277768	YHR085W	IPI1	YHR085W	+	protein_coding	TRUE	TRUE
6208	chrXIV	295960	297627	YNL182C	IPI3	YNL182C	-	protein_coding	TRUE	TRUE
11681	chrIV	1092741	1093586	YDR315C	IPK1	YDR315C	-	protein_coding	TRUE	TRUE
11500	chrXVI	156490	157593	YPL209C	IPL1	YPL209C	-	protein_coding	TRUE	TRUE
5351	chrII	257112	257975	YBR011C	IPP1	YBR011C	-	protein_coding	TRUE	TRUE
442	chrIV	589761	591344	YDR072C	IPT1	YDR072C	-	protein_coding	TRUE	TRUE
14453	chrXVI	90622	95109	YPL242C	IQG1	YPL242C	-	protein_coding	TRUE	TRUE
10560	chrII	517350	526628	YBR140C	IRA1	YBR140C	-	protein_coding	TRUE	TRUE
7282	chrXV	171070	180309	YOL081W	IRA2	YOL081W	+	protein_coding	TRUE	TRUE
11303	chrXV	297078	298838	YOL015W	IRC10	YOL015W	+	protein_coding	TRUE	TRUE
7919	chrXV	356751	357221	YOR013W	IRC11	YOR013W	+	protein_coding	TRUE	TRUE
12438	chrXV	779870	780184	YOR235W	IRC13	YOR235W	+	protein_coding	TRUE	TRUE
2089	chrXV	580159	580500	YOR135C	IRC14	YOR135C	-	protein_coding	TRUE	TRUE
2669	chrXVI	518734	520233	YPL017C	IRC15	YPL017C	-	protein_coding	TRUE	TRUE
6815	chrXVI	646836	647195	YPR038W	IRC16	YPR038W	+	protein_coding	TRUE	TRUE
3754	chrX	376662	377336	YJL037W	IRC18	YJL037W	+	protein_coding	TRUE	TRUE
10029	chrXII	73409	74101	YLL033W	IRC19	YLL033W	+	protein_coding	TRUE	TRUE
1024	chrIV	679544	679852	YDR112W	IRC2	YDR112W	+	protein_coding	TRUE	TRUE
5361	chrXII	628684	633354	YLR247C	IRC20	YLR247C	-	protein_coding	TRUE	TRUE
5992	chrXIII	412268	412873	YMR073C	IRC21	YMR073C	-	protein_coding	TRUE	TRUE
726	chrV	150301	150978	YEL001C	IRC22	YEL001C	-	protein_coding	TRUE	TRUE
11702	chrXV	413007	413480	YOR044W	IRC23	YOR044W	+	protein_coding	TRUE	TRUE
12376	chrIX	422074	422865	YIR036C	IRC24	YIR036C	-	protein_coding	TRUE	TRUE
1902	chrXII	183623	184162	YLR021W	IRC25	YLR021W	+	protein_coding	TRUE	TRUE
14502	chrIV	1131001	1133070	YDR332W	IRC3	YDR332W	+	protein_coding	TRUE	TRUE
2176	chrIV	1517136	1517675	YDR540C	IRC4	YDR540C	-	protein_coding	TRUE	TRUE
12157	chrVI	229380	231941	YFR038W	IRC5	YFR038W	+	protein_coding	TRUE	TRUE
9919	chrVI	239114	239827	YFR043C	IRC6	YFR043C	-	protein_coding	TRUE	TRUE
5556	chrVI	264204	265226	YFR055W	IRC7	YFR055W	+	protein_coding	TRUE	TRUE
13046	chrX	339787	342255	YJL051W	IRC8	YJL051W	+	protein_coding	TRUE	TRUE
5499	chrX	147819	148211	YJL142C	IRC9	YJL142C	-	protein_coding	TRUE	TRUE
548	chrVIII	258244	261591	YHR079C	IRE1	YHR079C	-	protein_coding	TRUE	TRUE
6016	chrIX	304477	307929	YIL026C	IRR1	YIL026C	-	protein_coding	TRUE	TRUE
12149	chrXI	476216	478063	YKR019C	IRS4	YKR019C	-	protein_coding	TRUE	TRUE
54	chrXII	87403	88155	YLL027W	ISA1	YLL027W	+	protein_coding	TRUE	TRUE
9626	chrXVI	682220	682777	YPR067W	ISA2	YPR067W	+	protein_coding	TRUE	TRUE
13988	chrV	192797	194230	YER019W	ISC1	YER019W	+	protein_coding	TRUE	TRUE
13463	chrV	549724	550527	YER180C	ISC10	YER180C	-	protein_coding	TRUE	TRUE
3780	chrV	250718	251002	YER048W-A	ISD11	YER048W-A	+	protein_coding	TRUE	TRUE
13476	chrXIII	430079	431095	YMR081C	ISF1	YMR081C	-	protein_coding	TRUE	TRUE
10457	chrXVI	475993	479001	YPL040C	ISM1	YPL040C	-	protein_coding	TRUE	TRUE
5953	chrXV	626628	627980	YOR155C	ISN1	YOR155C	-	protein_coding	TRUE	TRUE
4631	chrXVI	740061	741392	YPR106W	ISR1	YPR106W	+	protein_coding	TRUE	TRUE
8146	chrXIV	144280	145281	YNL265C	IST1	YNL265C	-	protein_coding	TRUE	TRUE
3774	chrII	420201	423041	YBR086C	IST2	YBR086C	-	protein_coding	TRUE	TRUE
12372	chrIX	364889	365335	YIR005W	IST3	YIR005W	+	protein_coding	TRUE	TRUE
8892	chrXVI	297553	298050	YPL135W	ISU1	YPL135W	+	protein_coding	TRUE	TRUE
13014	chrXV	761614	762084	YOR226C	ISU2	YOR226C	-	protein_coding	TRUE	TRUE
5535	chrII	708150	711539	YBR245C	ISW1	YBR245C	-	protein_coding	TRUE	TRUE
10769	chrXV	884514	887876	YOR304W	ISW2	YOR304W	+	protein_coding	TRUE	TRUE
